system:index,B11,B12,B2,B3,B4,B8,ID,Latitude,Longitude,.geo
00000000000000002278,2570.5,1834.6666666666667,498.42857142857144,785.1111111111111,751.95,2285.2631578947367,36I0QO,-1.8713300228118896,33.92858123779297,"{""type"":""Point"",""coordinates"":[33.928581237792976,-1.8713300228118899]}"
00000000000000000584,2570.5,1834.6666666666667,498.42857142857144,785.1111111111111,751.95,2285.2631578947367,YW414H,-1.8713300228118896,33.9285888671875,"{""type"":""Point"",""coordinates"":[33.9285888671875,-1.8713300228118899]}"
00000000000000002765,4011.75,3155.0,689.2857142857143,1063.5,1448.0,2934.0,HUO9H9,-1.2486900091171265,33.92884826660156,"{""type"":""Point"",""coordinates"":[33.92884826660156,-1.2486900091171265]}"
0000000000000000060d,3571.5,2607.4,670.25,944.1428571428571,1124.6666666666667,2613.3636363636365,W9ZWQ7,-1.6107100248336792,33.930728912353516,"{""type"":""Point"",""coordinates"":[33.93072891235353,-1.6107100248336792]}"
0000000000000000007f,2807.0,2032.5,727.75,965.0,1129.0,2215.1428571428573,P39PYX,-3.0047800540924072,33.93128967285156,"{""type"":""Point"",""coordinates"":[33.93128967285156,-3.0047800540924072]}"
000000000000000026bd,2789.0,2060.75,559.0,783.0,879.5555555555555,1778.1538461538462,KQ78OL,-3.020550012588501,33.931339263916016,"{""type"":""Point"",""coordinates"":[33.931339263916016,-3.0205500125885014]}"
000000000000000005ef,3014.5,2274.0,529.7272727272727,777.6666666666666,911.0,2537.3333333333335,OLFGMM,-1.691580057144165,33.93299865722656,"{""type"":""Point"",""coordinates"":[33.93299865722656,-1.6915800571441653]}"
00000000000000000145,3266.0,2358.0,658.0,921.0,1116.0,2320.222222222222,VG1VL7,-2.901319980621338,33.93312072753906,"{""type"":""Point"",""coordinates"":[33.93312072753906,-2.901319980621338]}"
00000000000000000116,2245.1666666666665,1551.5,549.7058823529412,733.3061224489796,737.1333333333333,2064.25,2GMY9D,-2.9441399574279785,33.933189392089844,"{""type"":""Point"",""coordinates"":[33.933189392089844,-2.9441399574279785]}"
0000000000000000051d,3274.2,2685.5,621.3,972.1428571428571,1311.3333333333335,2814.190476190476,GLH4YD,-2.0152900218963623,33.93320083618164,"{""type"":""Point"",""coordinates"":[33.93320083618164,-2.0152900218963623]}"
000000000000000005db,2635.6666666666665,1780.3333333333333,537.75,797.1739130434783,988.3,2594.0,T5QFAF,-1.7144099473953247,33.93321990966797,"{""type"":""Point"",""coordinates"":[33.93321990966797,-1.7144099473953247]}"
00000000000000000102,3375.6,2438.0,747.9230769230769,1075.8181818181818,1302.0,2603.0,SA60ZL,-2.957590103149414,33.93341064453125,"{""type"":""Point"",""coordinates"":[33.93341064453124,-2.957590103149415]}"
000000000000000004ca,3135.0,2405.1666666666665,622.25,855.5,950.9090909090909,2437.0,GI36LH,-2.296370029449463,33.93360900878906,"{""type"":""Point"",""coordinates"":[33.93360900878906,-2.2963700294494624]}"
000000000000000002d4,3121.25,2439.2,567.8,887.8333333333334,1067.5,2719.0,O01JTT,-2.6403698921203613,33.93452072143555,"{""type"":""Point"",""coordinates"":[33.93452072143555,-2.6403698921203618]}"
0000000000000000222f,3603.0,2940.5,790.3333333333334,1137.1666666666665,1503.0,2865.916666666667,0IOUS1,-2.640310049057007,33.93452835083008,"{""type"":""Point"",""coordinates"":[33.93452835083008,-2.640310049057007]}"
0000000000000000068c,3718.0,2870.5,794.0,1164.5,1389.3333333333333,2955.6,QAEPNH,-1.242069959640503,33.93574142456055,"{""type"":""Point"",""coordinates"":[33.93574142456055,-1.2420699596405027]}"
000000000000000005e8,3186.0,2033.2,609.8888888888889,907.7777777777778,943.6666666666666,2959.6666666666665,HG44O3,-1.6976499557495117,33.93574905395508,"{""type"":""Point"",""coordinates"":[33.935749053955085,-1.697649955749512]}"
00000000000000000356,3218.285714285714,2764.625,591.2727272727273,880.0,1297.5555555555557,2254.8,9I47I3,-2.5819900035858154,33.936580657958984,"{""type"":""Point"",""coordinates"":[33.936580657958984,-2.581990003585816]}"
000000000000000026e6,2835.714285714286,2156.8333333333335,496.6666666666667,753.28125,845.7692307692307,2283.0,T9JX8Q,-2.7437400817871094,33.936668395996094,"{""type"":""Point"",""coordinates"":[33.93666839599609,-2.743740081787109]}"
0000000000000000208f,3926.2,3453.0,954.8571428571429,1403.2,2009.2,2966.923076923077,PDQLVY,-8.707679748535156,33.937068939208984,"{""type"":""Point"",""coordinates"":[33.93706893920899,-8.707679748535156]}"
000000000000000005ee,3248.0,2635.0,661.1428571428571,1053.3846153846155,1303.8823529411766,2777.4285714285716,VXAYY5,-1.693850040435791,33.937538146972656,"{""type"":""Point"",""coordinates"":[33.937538146972656,-1.6938500404357912]}"
0000000000000000017a,2615.0,1967.5,565.6666666666666,727.8181818181819,824.2,1743.0,V7MRXQ,-2.86545991897583,33.93754959106445,"{""type"":""Point"",""coordinates"":[33.93754959106445,-2.86545991897583]}"
0000000000000000062e,3168.0,2348.3333333333335,590.1,933.6666666666666,988.0,2729.3333333333335,7SD3RU,-1.4398499727249146,33.93764114379883,"{""type"":""Point"",""coordinates"":[33.93764114379883,-1.4398499727249146]}"
00000000000000000522,3939.75,2920.0,781.6,1106.6666666666667,1251.9714285714285,2862.8571428571427,4C2G2G,-2.006350040435791,33.93770980834961,"{""type"":""Point"",""coordinates"":[33.9377098083496,-2.006350040435791]}"
0000000000000000064d,3574.0,2543.3333333333335,734.1428571428571,1064.0,1254.5714285714287,2703.6666666666665,5SENIA,-1.3881700038909912,33.93770980834961,"{""type"":""Point"",""coordinates"":[33.9377098083496,-1.3881700038909914]}"
000000000000000000ec,2861.0,2020.5,587.5,819.25,1026.0,2116.0,PKCQO6,-2.968869924545288,33.93790054321289,"{""type"":""Point"",""coordinates"":[33.93790054321289,-2.968869924545288]}"
0000000000000000049d,4166.0,3417.6666666666665,847.1428571428571,1163.4,1490.6666666666667,2631.2,DZOGGV,-2.3548901081085205,33.93825912475586,"{""type"":""Point"",""coordinates"":[33.93825912475586,-2.3548901081085205]}"
000000000000000001f0,3045.0,2245.5,552.3,809.0666666666667,888.5,2269.6111111111113,1CR47N,-2.7798900604248047,33.93954086303711,"{""type"":""Point"",""coordinates"":[33.93954086303711,-2.7798900604248047]}"
00000000000000000512,3445.6666666666665,2740.6666666666665,554.7,877.5,1063.0,2685.4,DY97WH,-2.0311200618743896,33.93999099731445,"{""type"":""Point"",""coordinates"":[33.939990997314446,-2.0311200618743896]}"
00000000000000002732,2572.8333333333335,1902.6666666666667,623.2666666666667,911.6842105263158,1036.4,2443.4444444444443,DOJ3O6,-2.038569927215576,33.941001892089844,"{""type"":""Point"",""coordinates"":[33.941001892089844,-2.0385699272155766]}"
0000000000000000035a,3062.0,2366.5,601.2,840.5555555555555,934.7777777777778,2289.5,VQ42GO,-2.577939987182617,33.94158172607422,"{""type"":""Point"",""coordinates"":[33.94158172607422,-2.5779399871826176]}"
000000000000000001fd,3229.75,2518.6666666666665,732.4285714285714,1003.2,1244.4,2392.6666666666665,Q39C1X,-2.773210048675537,33.94178009033203,"{""type"":""Point"",""coordinates"":[33.94178009033203,-2.7732100486755367]}"
0000000000000000051f,2518.5,1692.4166666666665,400.0,593.2941176470588,592.7142857142857,2098.6666666666665,7DBI92,-2.009190082550049,33.942161560058594,"{""type"":""Point"",""coordinates"":[33.942161560058594,-2.0091900825500493]}"
00000000000000000052,3509.6666666666665,2905.0,783.4166666666666,1103.0666666666666,1483.8,2647.2,K5PULF,-3.0116500854492188,33.94268035888672,"{""type"":""Point"",""coordinates"":[33.94268035888672,-3.011650085449219]}"
00000000000000000322,3507.6666666666665,2699.5,747.8,1050.0,1243.2,2438.5,48D2G2,-2.604530096054077,33.94337844848633,"{""type"":""Point"",""coordinates"":[33.94337844848633,-2.604530096054077]}"
000000000000000001e4,3305.875,2617.5714285714284,699.7777777777778,968.7142857142857,1192.0,2357.0,DK2GDB,-2.788949966430664,33.94395065307617,"{""type"":""Point"",""coordinates"":[33.94395065307618,-2.7889499664306645]}"
000000000000000001e3,3305.875,2617.5714285714284,616.8571428571429,886.0,1030.0,2353.5166666666664,T545FR,-2.788980007171631,33.94403839111328,"{""type"":""Point"",""coordinates"":[33.94403839111328,-2.7889800071716304]}"
00000000000000002663,3449.75,3029.0,904.6,1136.5,1463.0,2277.285714285714,EJAHL0,-3.7226600646972656,33.94417953491211,"{""type"":""Point"",""coordinates"":[33.94417953491211,-3.722660064697265]}"
00000000000000000603,3319.25,2514.285714285714,570.8611111111111,865.0,1050.5,2665.3333333333335,W7ZEDX,-1.6265599727630615,33.944339752197266,"{""type"":""Point"",""coordinates"":[33.944339752197266,-1.6265599727630615]}"
000000000000000005df,3305.0,2503.5,611.9230769230769,912.2222222222222,1139.2,2673.3333333333335,VD6BKZ,-1.7096699476242065,33.94438934326172,"{""type"":""Point"",""coordinates"":[33.94438934326172,-1.7096699476242063]}"
00000000000000000611,2441.6666666666665,1577.25,473.3125,729.6875,656.6666666666666,2711.076923076923,VOZK2B,-1.5996099710464478,33.944400787353516,"{""type"":""Point"",""coordinates"":[33.94440078735352,-1.5996099710464475]}"
0000000000000000275f,2977.0,2031.0,539.6,847.4117647058823,922.25,2578.5,H34MTW,-1.392799973487854,33.94443893432617,"{""type"":""Point"",""coordinates"":[33.94443893432617,-1.3927999734878538]}"
000000000000000003fa,3141.375,2645.0,545.4516129032259,844.8888888888889,1359.6923076923076,2257.8,O9VYWC,-2.494570016860962,33.945438385009766,"{""type"":""Point"",""coordinates"":[33.945438385009766,-2.4945700168609615]}"
00000000000000002171,3542.5,2793.0,773.0,982.0,1219.0,2773.0,V6IYAY,-3.918410062789917,33.945499420166016,"{""type"":""Point"",""coordinates"":[33.94549942016601,-3.9184100627899165]}"
000000000000000005f9,3133.0,2305.0,679.0,942.8888888888889,1138.0,2629.3333333333335,2CT88T,-1.6648199558258057,33.94662094116211,"{""type"":""Point"",""coordinates"":[33.94662094116211,-1.6648199558258059]}"
00000000000000002286,3133.0,2305.0,660.1666666666666,916.2222222222222,1102.0,2573.6666666666665,11XA8U,-1.6647499799728394,33.946659088134766,"{""type"":""Point"",""coordinates"":[33.94665908813477,-1.6647499799728391]}"
00000000000000000638,2234.0,1461.0,493.4166666666667,748.1111111111111,788.6666666666666,2576.0,9CB8YJ,-1.415310025215149,33.94670867919922,"{""type"":""Point"",""coordinates"":[33.946708679199226,-1.415310025215149]}"
00000000000000000517,3781.4285714285716,3011.0,751.0,1084.7,1358.2857142857142,2575.2727272727275,ORWPBL,-2.026740074157715,33.946739196777344,"{""type"":""Point"",""coordinates"":[33.946739196777344,-2.026740074157715]}"
00000000000000002183,3501.5,2629.6,879.125,1134.25,1430.6666666666667,2254.5714285714284,52FLPM,-3.7766599655151367,33.94676971435547,"{""type"":""Point"",""coordinates"":[33.94676971435547,-3.7766599655151367]}"
0000000000000000069a,4087.3333333333335,3209.6666666666665,855.5,1189.0,1413.0,2924.0,LS0XSO,-1.192639946937561,33.94694900512695,"{""type"":""Point"",""coordinates"":[33.94694900512695,-1.1926399469375608]}"
0000000000000000009a,2708.769230769231,2054.0,520.5,776.3333333333334,953.0,2124.0,OT57ED,-2.9935801029205322,33.94697952270508,"{""type"":""Point"",""coordinates"":[33.94697952270508,-2.9935801029205327]}"
000000000000000004c7,3611.6,2935.4,712.8,939.9411764705883,1165.857142857143,2212.0,OL36JM,-2.303309917449951,33.947200775146484,"{""type"":""Point"",""coordinates"":[33.94720077514649,-2.303309917449951]}"
00000000000000000467,3739.0,2931.0,817.0,1095.6,1317.0,2596.5,QTRL3F,-2.397739887237549,33.947410583496094,"{""type"":""Point"",""coordinates"":[33.947410583496094,-2.3977398872375484]}"
000000000000000001a0,3351.0,2552.0,608.5928571428572,857.5,948.0,2469.0,GASDTU,-2.838599920272827,33.94886016845703,"{""type"":""Point"",""coordinates"":[33.94886016845703,-2.8385999202728276]}"
00000000000000000597,2839.5714285714284,2065.0,509.6666666666667,765.0,857.5,2112.0,ITFFA2,-1.8536100387573242,33.94887924194336,"{""type"":""Point"",""coordinates"":[33.94887924194337,-1.8536100387573249]}"
00000000000000002287,3209.0,2423.25,628.2,912.6153846153846,1263.142857142857,2697.0,VKBADP,-1.6580599546432495,33.94887924194336,"{""type"":""Point"",""coordinates"":[33.94887924194336,-1.6580599546432493]}"
000000000000000005fb,3209.0,2423.25,626.0909090909091,908.5555555555555,1234.0,2693.6666666666665,14I5CG,-1.65802001953125,33.94892120361328,"{""type"":""Point"",""coordinates"":[33.94892120361328,-1.65802001953125]}"
00000000000000000539,4591.285714285715,3663.5,1201.5555555555557,1524.3,1875.75,2960.285714285714,THUXLH,-1.9697599411010742,33.94963836669922,"{""type"":""Point"",""coordinates"":[33.94963836669922,-1.9697599411010747]}"
00000000000000000479,3350.0,2736.0,670.2666666666667,927.4166666666666,1056.5454545454545,2288.4,2647U8,-2.3887200355529785,33.949710845947266,"{""type"":""Point"",""coordinates"":[33.94971084594726,-2.3887200355529785]}"
000000000000000003f6,2407.3333333333335,1632.4166666666665,529.5,782.0,829.2857142857142,2145.4,43RC8F,-2.4967000484466553,33.94990158081055,"{""type"":""Point"",""coordinates"":[33.94990158081055,-2.4967000484466557]}"
000000000000000003fd,2698.75,2008.6666666666667,592.2,907.3333333333334,1030.0,2541.0,RDBLAX,-2.4921998977661133,33.94990158081055,"{""type"":""Point"",""coordinates"":[33.94990158081055,-2.4921998977661137]}"
000000000000000001a5,3980.25,3176.6666666666665,855.2857142857143,1197.1904761904761,1506.6666666666667,2711.8,V0GJ5A,-2.8363699913024902,33.950889587402344,"{""type"":""Point"",""coordinates"":[33.95088958740234,-2.8363699913024902]}"
00000000000000000695,3091.6,2281.0,540.8571428571429,810.7777777777778,811.875,2637.3333333333335,8NQV58,-1.206339955329895,33.95143127441406,"{""type"":""Point"",""coordinates"":[33.95143127441406,-1.206339955329895]}"
00000000000000000699,3544.5,2794.5,624.4285714285714,911.9375,1079.3333333333333,2802.625,XPPWLI,-1.2018300294876099,33.951438903808594,"{""type"":""Point"",""coordinates"":[33.951438903808594,-1.2018300294876103]}"
0000000000000000271a,2983.0,2024.5,528.3333333333334,847.3333333333334,974.1428571428571,2548.6666666666665,4KNJ1C,-2.5034899711608887,33.95220947265625,"{""type"":""Point"",""coordinates"":[33.95220947265626,-2.5034899711608887]}"
00000000000000002752,2892.75,2065.2,528.4615384615385,787.0,948.2857142857143,2483.0,L7D8VY,-1.5862300395965576,33.953330993652344,"{""type"":""Point"",""coordinates"":[33.95333099365234,-1.5862300395965576]}"
0000000000000000228c,2892.75,2065.2,528.4615384615385,787.0,948.2857142857143,2483.0,NJN3FS,-1.586210012435913,33.95335006713867,"{""type"":""Point"",""coordinates"":[33.953350067138665,-1.586210012435913]}"
000000000000000005d6,2870.3333333333335,1997.1666666666667,479.1111111111111,804.0526315789474,871.5185185185185,2783.1111111111113,T2U6EG,-1.723330020904541,33.95336151123047,"{""type"":""Point"",""coordinates"":[33.95336151123047,-1.7233300209045412]}"
000000000000000005ea,2860.5,2131.6666666666665,543.5,867.0909090909091,1059.3333333333333,2642.5555555555557,BQOI0Z,-1.6963399648666382,33.95336151123047,"{""type"":""Point"",""coordinates"":[33.95336151123047,-1.6963399648666384]}"
00000000000000000418,2930.0,2487.0,556.6666666666666,846.5,1099.0,2236.5,F360QC,-2.46560001373291,33.95338821411133,"{""type"":""Point"",""coordinates"":[33.95338821411133,-2.46560001373291]}"
00000000000000000540,2443.75,1759.4,502.75,720.4444444444445,721.6,2130.4,HMOUD5,-1.9615999460220337,33.95349884033203,"{""type"":""Point"",""coordinates"":[33.95349884033203,-1.9615999460220337]}"
00000000000000000678,3277.5,2162.0,656.625,975.5555555555555,1009.25,2868.6666666666665,HNB8XA,-1.2849700450897217,33.95355987548828,"{""type"":""Point"",""coordinates"":[33.95355987548828,-1.2849700450897217]}"
00000000000000000697,3883.2,2642.0,784.7777777777778,1172.2857142857142,1201.5,3085.5555555555557,XDC02A,-1.2040599584579468,33.953731536865234,"{""type"":""Point"",""coordinates"":[33.953731536865234,-1.2040599584579468]}"
000000000000000000d2,3029.5,2376.5,548.75,825.3333333333334,1114.0,2279.2,WJDFLS,-2.9803199768066406,33.95376968383789,"{""type"":""Point"",""coordinates"":[33.9537696838379,-2.98031997680664]}"
0000000000000000267d,3122.5,2177.0,607.0833333333334,911.25,875.3333333333334,3272.0,MW1HEX,-3.4618499279022217,33.954010009765625,"{""type"":""Point"",""coordinates"":[33.95401000976563,-3.4618499279022217]}"
00000000000000002723,2151.6,1643.0,439.7142857142857,629.3076923076923,603.1428571428571,1531.6,7CX2NU,-2.4562900066375732,33.954341888427734,"{""type"":""Point"",""coordinates"":[33.954341888427734,-2.456290006637573]}"
000000000000000005eb,2978.4,2085.0,483.72222222222223,800.2380952380952,859.8333333333334,2844.75,FMIL18,-1.696310043334961,33.95566177368164,"{""type"":""Point"",""coordinates"":[33.95566177368163,-1.6963100433349612]}"
00000000000000002284,2978.4,2085.0,483.72222222222223,800.2380952380952,859.8333333333334,2844.75,9CWZ0H,-1.6963499784469604,33.95566177368164,"{""type"":""Point"",""coordinates"":[33.95566177368164,-1.6963499784469602]}"
00000000000000000494,2842.3333333333335,2026.3333333333333,611.0,905.4,953.3333333333334,2570.0,1BDTCQ,-2.36857008934021,33.956329345703125,"{""type"":""Point"",""coordinates"":[33.956329345703125,-2.36857008934021]}"
000000000000000021d7,2674.0,2034.1666666666667,528.3846153846154,717.6470588235294,846.8571428571429,1774.125,MWEXID,-3.203049898147583,33.95703887939453,"{""type"":""Point"",""coordinates"":[33.95703887939453,-3.2030498981475826]}"
000000000000000001d2,2834.090909090909,1993.2,591.1176470588235,850.1818181818181,944.5454545454545,2124.1428571428573,MXRJEQ,-2.8004400730133057,33.9576301574707,"{""type"":""Point"",""coordinates"":[33.9576301574707,-2.8004400730133057]}"
000000000000000005d2,2985.6666666666665,2165.8,541.2105263157895,850.5384615384615,842.25,2708.0,SBTOG1,-1.7368899583816528,33.957908630371094,"{""type"":""Point"",""coordinates"":[33.9579086303711,-1.736889958381653]}"
00000000000000002742,3022.8333333333335,2188.9285714285716,528.0625,783.8,911.4,2254.3333333333335,YTSY4G,-1.8762400150299072,33.957950592041016,"{""type"":""Point"",""coordinates"":[33.957950592041016,-1.8762400150299072]}"
00000000000000000549,2956.8333333333335,1947.9166666666665,537.6,802.5769230769231,862.3333333333334,2254.0,VDABNW,-1.954949975013733,33.95800018310547,"{""type"":""Point"",""coordinates"":[33.95800018310546,-1.954949975013733]}"
00000000000000000441,4042.0,3347.6666666666665,718.4166666666666,1005.4285714285714,1392.0,2449.0,OOQ920,-2.4405999183654785,33.958831787109375,"{""type"":""Point"",""coordinates"":[33.958831787109375,-2.440599918365478]}"
0000000000000000023d,2334.5,1723.0,575.5555555555555,761.2857142857143,873.0,1718.3333333333333,OSPGBH,-2.730720043182373,33.95962905883789,"{""type"":""Point"",""coordinates"":[33.9596290588379,-2.730720043182373]}"
00000000000000000639,3559.6666666666665,2552.0,593.0,979.5,1098.0,3143.3333333333335,TBZT1E,-1.415079951286316,33.95970916748047,"{""type"":""Point"",""coordinates"":[33.95970916748047,-1.4150799512863161]}"
000000000000000001ad,2221.0,1624.0,502.5,678.6666666666666,694.8,1612.75,TVMF0S,-2.8320200443267822,33.959861755371094,"{""type"":""Point"",""coordinates"":[33.959861755371094,-2.832020044326782]}"
00000000000000000658,1169.5,627.5714285714286,496.0,688.3333333333334,613.5,2673.5,0HT8R8,-1.3647500276565552,33.9604606628418,"{""type"":""Point"",""coordinates"":[33.96046066284179,-1.364750027656555]}"
00000000000000000143,3584.0,2646.5,690.6666666666666,943.5,1324.0,2382.0,MQ1G2E,-2.9016799926757812,33.96250915527344,"{""type"":""Point"",""coordinates"":[33.962509155273445,-2.9016799926757817]}"
000000000000000005cb,3338.1666666666665,2651.0,626.6666666666666,945.5833333333334,1234.888888888889,2635.7,L3JZDO,-1.745959997177124,33.96466827392578,"{""type"":""Point"",""coordinates"":[33.96466827392578,-1.745959997177124]}"
0000000000000000274f,3146.0,2319.4,680.8333333333334,976.0,1168.5714285714287,2738.6666666666665,26RFG7,-1.6223399639129639,33.96467971801758,"{""type"":""Point"",""coordinates"":[33.96467971801758,-1.6223399639129639]}"
00000000000000000548,3406.8,2462.625,612.68,995.24,1054.142857142857,2594.1052631578946,933QQH,-1.9550199508666992,33.96477127075195,"{""type"":""Point"",""coordinates"":[33.96477127075195,-1.9550199508666994]}"
00000000000000002272,3406.8,2462.625,612.68,995.24,1054.142857142857,2594.1052631578946,99DYQK,-1.9550299644470215,33.964778900146484,"{""type"":""Point"",""coordinates"":[33.964778900146484,-1.9550299644470222]}"
0000000000000000274b,2673.714285714286,1808.0,414.41379310344826,689.65,620.1428571428571,2958.6666666666665,UTY1ZL,-1.734570026397705,33.96485900878906,"{""type"":""Point"",""coordinates"":[33.96485900878906,-1.734570026397705]}"
0000000000000000066b,3384.0,2584.75,595.25,903.6666666666666,985.3333333333334,2967.6666666666665,IWPO2I,-1.3076599836349487,33.96492004394531,"{""type"":""Point"",""coordinates"":[33.96492004394531,-1.307659983634949]}"
00000000000000002265,3829.0,2951.0,861.0,1226.4,1417.7142857142858,2970.0,BV2ZYO,-2.3372600078582764,33.965328216552734,"{""type"":""Point"",""coordinates"":[33.965328216552734,-2.337260007858277]}"
000000000000000004ae,3829.0,2951.0,861.0,1226.4,1417.7142857142858,2970.0,SF1RCC,-2.3372600078582764,33.96535110473633,"{""type"":""Point"",""coordinates"":[33.96535110473633,-2.3372600078582764]}"
00000000000000002718,2081.5,1468.75,559.1,786.2,816.8,2081.75,AX01HU,-2.508080005645752,33.96609878540039,"{""type"":""Point"",""coordinates"":[33.96609878540038,-2.5080800056457524]}"
000000000000000005a4,2406.8333333333335,1462.5555555555557,424.1578947368421,726.9285714285714,630.2,2585.3333333333335,VZLQHD,-1.8338099718093872,33.966758728027344,"{""type"":""Point"",""coordinates"":[33.966758728027344,-1.8338099718093877]}"
000000000000000005da,3145.8333333333335,2566.5,610.3333333333334,923.1351351351351,1182.421052631579,2607.3333333333335,TC9SMM,-1.721310019493103,33.966941833496094,"{""type"":""Point"",""coordinates"":[33.96694183349609,-1.7213100194931032]}"
00000000000000000631,2990.0,2232.1666666666665,584.375,882.6,940.8,2764.0,O5LEXT,-1.4378700256347656,33.96706008911133,"{""type"":""Point"",""coordinates"":[33.96706008911133,-1.4378700256347658]}"
00000000000000002291,2990.0,2232.1666666666665,584.375,882.6,940.8,2764.0,U04OJR,-1.4378700256347656,33.96706008911133,"{""type"":""Point"",""coordinates"":[33.96706008911133,-1.4378700256347658]}"
00000000000000002264,3611.0,2645.5,758.3333333333334,1127.5555555555557,1205.0,2952.8,CDGR7R,-2.346179962158203,33.96767044067383,"{""type"":""Point"",""coordinates"":[33.96767044067383,-2.346179962158203]}"
000000000000000004a9,3611.0,2645.5,746.0,1086.0,1142.0,2980.5,9MVCSU,-2.3462400436401367,33.967681884765625,"{""type"":""Point"",""coordinates"":[33.967681884765625,-2.3462400436401367]}"
0000000000000000066a,3629.3333333333335,2901.0,654.0,1003.0909090909091,1397.0,2699.75,T47PZ4,-1.3082300424575806,33.969261169433594,"{""type"":""Point"",""coordinates"":[33.969261169433594,-1.3082300424575806]}"
00000000000000000551,2955.866666666667,2178.0,475.375,738.0645161290323,865.8125,2204.625,5VYA34,-1.943850040435791,33.96928024291992,"{""type"":""Point"",""coordinates"":[33.969280242919915,-1.9438500404357908]}"
000000000000000001b8,3351.333333333333,2518.25,590.0,849.5714285714286,1031.0,2192.4,NEQ68W,-2.8231399059295654,33.9694709777832,"{""type"":""Point"",""coordinates"":[33.9694709777832,-2.8231399059295654]}"
00000000000000002216,3351.333333333333,2518.25,590.0,849.5714285714286,1031.0,2192.4,M48ODT,-2.82315993309021,33.96949005126953,"{""type"":""Point"",""coordinates"":[33.969490051269524,-2.82315993309021]}"
000000000000000000f6,3375.6,2727.0,667.1666666666666,922.8064516129032,1136.25,2128.9166666666665,JP88W7,-2.96478009223938,33.96952819824219,"{""type"":""Point"",""coordinates"":[33.96952819824218,-2.96478009223938]}"
00000000000000000461,2891.6,2090.6666666666665,593.625,812.75,842.3333333333334,2230.5454545454545,QSIOFS,-2.4024999141693115,33.970001220703125,"{""type"":""Point"",""coordinates"":[33.97000122070312,-2.402499914169312]}"
0000000000000000223f,3335.25,2497.5,593.0909090909091,847.2857142857143,1042.2,2506.5714285714284,TRMGRP,-2.597939968109131,33.970638275146484,"{""type"":""Point"",""coordinates"":[33.97063827514649,-2.597939968109131]}"
00000000000000002707,3335.25,2497.5,593.0909090909091,847.2857142857143,1042.2,2506.5714285714284,V2XHHA,-2.597939968109131,33.970638275146484,"{""type"":""Point"",""coordinates"":[33.97063827514649,-2.597939968109131]}"
0000000000000000068a,3155.6666666666665,2287.0,603.5909090909091,927.5238095238095,928.625,2674.0,J5YIIO,-1.244879961013794,33.97175979614258,"{""type"":""Point"",""coordinates"":[33.97175979614258,-1.2448799610137942]}"
000000000000000002d1,3445.55,2812.9,628.6666666666666,882.75,1059.0,2292.6666666666665,0E4LJG,-2.6409599781036377,33.9729118347168,"{""type"":""Point"",""coordinates"":[33.97291183471679,-2.6409599781036377]}"
000000000000000005a9,2361.090909090909,1609.0,432.5853658536585,717.5405405405405,648.0,2152.0,C8YDKV,-1.8179999589920044,33.97370910644531,"{""type"":""Point"",""coordinates"":[33.97370910644531,-1.817999958992005]}"
0000000000000000264e,4441.166666666667,4014.0,1674.0,2098.1428571428573,2569.1111111111113,3054.8571428571427,K0PH8I,-3.8513898849487305,33.97420883178711,"{""type"":""Point"",""coordinates"":[33.97420883178711,-3.8513898849487314]}"
00000000000000000028,2896.6666666666665,2237.0,523.4166666666666,784.875,1042.6666666666667,2255.714285714286,T6OMLS,-3.0278100967407227,33.974361419677734,"{""type"":""Point"",""coordinates"":[33.974361419677734,-3.0278100967407227]}"
0000000000000000224e,3236.85,2323.5,624.5714285714286,912.75,1105.5,2473.6666666666665,IGMGC5,-2.5465900897979736,33.9746208190918,"{""type"":""Point"",""coordinates"":[33.9746208190918,-2.5465900897979736]}"
000000000000000006a1,2950.0,2040.6666666666667,680.8,979.3333333333334,1108.0,2808.0,3WD91T,-1.121999979019165,33.97547912597656,"{""type"":""Point"",""coordinates"":[33.975479125976555,-1.121999979019165]}"
00000000000000000230,2480.5,1658.6285714285714,496.5,721.2448979591836,716.9166666666666,2029.1666666666667,UCROWU,-2.742189884185791,33.97549819946289,"{""type"":""Point"",""coordinates"":[33.97549819946289,-2.742189884185791]}"
000000000000000001c0,2511.75,1825.5,490.77777777777777,655.5714285714286,715.6,1934.6666666666667,Y3B48R,-2.818690061569214,33.975711822509766,"{""type"":""Point"",""coordinates"":[33.975711822509766,-2.818690061569214]}"
0000000000000000218a,3914.0,3418.25,999.0,1335.3333333333333,1754.0,2728.6666666666665,WKC72Z,-3.721090078353882,33.97591018676758,"{""type"":""Point"",""coordinates"":[33.97591018676758,-3.7210900783538814]}"
00000000000000002758,3183.5,2161.5,655.2222222222222,942.1666666666666,1040.0,2923.3,FN2GZA,-1.4741100072860718,33.976009368896484,"{""type"":""Point"",""coordinates"":[33.976009368896484,-1.474110007286072]}"
00000000000000000573,2852.0,2077.125,559.4285714285714,817.3333333333334,943.875,2245.25,A0FGSL,-1.8989900350570679,33.976070404052734,"{""type"":""Point"",""coordinates"":[33.976070404052734,-1.8989900350570679]}"
0000000000000000267e,3179.0,2352.5,669.3684210526316,923.6666666666666,1115.6,2346.0,0TIV3F,-3.432760000228882,33.97637176513672,"{""type"":""Point"",""coordinates"":[33.97637176513672,-3.432760000228881]}"
