ID,Longitude,Latitude
UT4Q6R,28.32865,-16.0657
ZXKSWR,28.32958,-16.06546
VR2KXA,28.32798,-16.06508
Q9HZMS,28.30515,-16.06483
RUKZPE,28.28427,-16.0648
RQKLGO,28.31443,-16.06445
6JD1PY,28.28592,-16.06384
6A79EU,28.26278,-16.06286
SBBE6D,28.30675,-16.06267
P94EDT,28.30746,-16.05038
Z2CQMZ,28.30818,-16.0502
SPH38P,28.30818,-16.0502
MAFAAG,28.30517,-16.04882
ZDO9JB,28.30588,-16.0488
VL8IFT,28.30765,-16.04851
36X9GF,28.33411,-16.04745
46VS28,28.26405,-16.04727
SZ0YQG,28.3086,-16.04715
C8YVHA,28.2838,-16.04662
76LWG4,28.28449,-16.04655
0A3QAD,28.26544,-16.04633
LMDFEY,28.30431,-16.04621
0UX7M8,28.33112,-16.04612
KKAP3N,28.28892,-16.04603
X18YVM,28.30573,-16.04584
MZ6PRE,28.25815,-16.04526
VPBQQS,28.28736,-16.04526
BNWWW0,28.25788,-16.0452
QYYFTN,28.25743,-16.04488
U1YTQE,28.25743,-16.04488
CTGKI7,28.28485,-16.04468
7INYUV,28.33341,-16.0444
RZ93VU,28.32967,-16.04378
ZLF0BC,28.32967,-16.04378
YVNDPL,28.31033,-16.04367
5DZXWJ,28.32915,-16.04292
EOK6F6,28.26207,-16.04284
0CLUEH,28.2798,-16.04268
RAAB1R,28.26326,-16.04146
84FLS9,28.28784,-16.04143
B94IDB,28.28135,-16.04134
V83258,28.26003,-16.04083
L8RX7S,28.28706,-16.04078
C1SUW6,28.3373,-16.04076
KS9H85,28.33705,-16.04058
0KGQ7C,28.26248,-16.04054
UR5J9F,28.33668,-16.0392
7PBSRI,35.31385,-15.98214
0TKEGO,35.31717,-15.98199
U29KLD,35.31681,-15.98194
PRIEOI,35.3649,-15.98191
W9C8YJ,35.36439,-15.98112
2G9V5B,35.3678,-15.98043
DSTBJ6,35.31873,-15.98018
O6IG4U,35.31854,-15.97962
NK3748,35.36276,-15.97955
BWBBEE,35.36902,-15.9795
TURBX0,35.36828,-15.9793
2OLVCV,35.36365,-15.97796
YO7Z09,35.33586,-15.97791
5E5YDY,35.36113,-15.97758
R13VCY,35.33751,-15.97679
LNP0JB,35.31346,-15.97625
3W5N7O,35.31901,-15.9762
I68Q1X,35.28968,-15.97542
MUGOGJ,35.3152,-15.97529
QZYWUG,35.29095,-15.97483
AP0JB6,35.34252,-15.97415
NAXU87,35.28779,-15.97377
M5YD78,35.36659,-15.97349
MTN8P3,35.34016,-15.97292
MK3SCO,35.33604,-15.97232
XK6J8B,35.34018,-15.97228
NGXC6L,35.28439,-15.97201
R1QAOZ,35.33458,-15.97201
WIZT00,35.34072,-15.97195
JMLHLT,35.2909,-15.97166
WJU2J2,35.29151,-15.97124
S9WM3C,35.33921,-15.97079
MUR40Z,35.33588,-15.97015
7T4NCY,35.2882,-15.96994
Y9TW0P,35.29056,-15.96649
KYAGSM,35.31975,-15.9563
H1ZAA5,35.33872,-15.95488
LXWEXW,35.31575,-15.95426
SVYJLK,35.34134,-15.95381
64Q9SW,35.34458,-15.95375
AXPJWI,35.32146,-15.95316
54Y2UJ,35.3469,-15.95309
NXAJJC,35.33918,-15.95167
ESOL1F,35.31677,-15.95123
3C4A3R,35.29936,-15.95093
NB4AVZ,35.29971,-15.9506
9W7A29,35.36366,-15.95057
29KQJ3,35.34002,-15.95019
8151SY,35.34316,-15.95017
EEEETT,35.31791,-15.94962
FL6R3J,35.31935,-15.94934
EA5Z3U,35.34024,-15.94919
JIFHM7,35.31643,-15.94913
ED0DX6,35.35988,-15.94895
7OXSJ7,35.30047,-15.94884
PBCTWU,35.31894,-15.94853
JU2MYM,35.29442,-15.94838
2Z0V81,35.36326,-15.94751
07NTMY,35.3616,-15.94742
HH3AWZ,35.29631,-15.94724
IP4D7Y,35.29582,-15.94623
QUTDI2,35.30155,-15.94609
2IB1UE,35.29423,-15.94608
YHP3NK,35.36489,-15.94602
8M8AGD,35.30171,-15.94578
4JLXNK,35.36261,-15.94568
48B5OJ,35.36508,-15.9455
BI8OCK,35.36148,-15.94388
LUHUAM,35.36459,-15.94318
DSC1AB,35.3144,-15.93716
48L7D4,35.3099,-15.93627
HL7MEE,35.30967,-15.9356
6TQVF3,35.30821,-15.93371
3HG69O,35.31684,-15.93352
YXSDLV,35.36474,-15.93294
Y827TX,35.31417,-15.93269
S94RYL,35.3642,-15.93269
UVDPIZ,35.31202,-15.93222
HT73H0,35.36606,-15.93123
P9QNY5,35.31138,-15.93095
NWBPQQ,35.29548,-15.93032
66DLB8,35.36705,-15.92852
D0W9DM,35.35974,-15.92817
DH6TJN,35.36487,-15.92762
0CAP9D,35.35835,-15.92748
PPBKV0,35.29792,-15.92747
FT1H5K,35.35894,-15.92743
6VS247,35.34329,-15.92682
7Z6WBX,35.33506,-15.9268
KXY7N3,35.2902,-15.92597
KDM4KA,35.36657,-15.92588
1UXZY5,35.33886,-15.92572
2PKDR6,35.34257,-15.92507
WVP6L5,35.29868,-15.92481
YB2414,35.29738,-15.92476
0MKIVD,35.36071,-15.92471
LXULXO,35.29542,-15.92457
GDRB28,35.2947,-15.92457
A3PDWN,35.34198,-15.92455
MTRGRZ,35.2953,-15.92412
K4FNFX,35.34044,-15.9241
1HKVJS,35.33667,-15.92376
D8SXBZ,35.33939,-15.92358
KEA74W,35.29472,-15.92354
84RT8X,35.33742,-15.92299
OIW8YE,35.29677,-15.9228
TKW6PO,35.34001,-15.92275
7V5PND,35.36102,-15.9139
EJLHFI,35.36312,-15.91302
2RQ70X,35.36402,-15.91155
OYU5BN,35.36449,-15.91137
IHW5E3,35.30012,-15.91097
4QBQT1,35.3641,-15.90979
DPQKW8,35.32117,-15.9094
FNA1S0,35.31951,-15.90925
6V30FF,35.32016,-15.90901
SVF8QE,35.32207,-15.90872
YLN3KL,35.35819,-15.90866
Z4TRI6,35.32079,-15.90827
YLATI1,35.30175,-15.90825
B1Z3K1,35.30243,-15.90786
MMM79N,35.31952,-15.90765
NI4QOR,35.31857,-15.90743
E4VAKX,35.33894,-15.90727
X1DZ22,35.35823,-15.90681
WL36IE,35.32143,-15.9068
2MGMRB,35.30148,-15.90656
BMLNC4,35.33226,-15.90652
RTDA70,35.30205,-15.9065
YHEI6B,35.35849,-15.9062
HNBRIP,35.33539,-15.90601
RSQA96,35.32582,-15.906
MJRKR5,35.29839,-15.90572
SH70GY,35.33466,-15.90507
02RNQG,35.36222,-15.90502
CIZG0R,35.32346,-15.90476
VNZIS0,35.29772,-15.90472
1UWXEY,35.33243,-15.90438
V5USA8,35.30359,-15.90382
3JVL26,35.33183,-15.90355
GSHTO1,35.33787,-15.90347
9MWPFF,35.30194,-15.9033
2LPJBN,35.29758,-15.90294
PZEWME,35.33218,-15.90292
N60FWP,35.3354,-15.90141
NCX6EF,26.0954,-15.90066
6NG1PM,26.11267,-15.90024
K8VDZI,26.11523,-15.8995
YNP1ST,26.11359,-15.89939
DMUXQ9,35.33431,-15.89929
3AVIMV,26.1405,-15.89884
S60PPO,26.09546,-15.89862
HMWQ9W,26.14097,-15.89801
0TW9S8,26.11234,-15.8979
IIX026,26.11713,-15.89746
JKTVUZ,26.09314,-15.89739
GI3A94,26.16746,-15.89733
65CQDC,26.09993,-15.89726
AT8WPO,26.11501,-15.89712
0GHFD2,26.16636,-15.89698
OPZNDY,26.16636,-15.89698
2B8HNR,26.11535,-15.89697
HVCRN0,26.11535,-15.89697
U8E36F,26.09998,-15.89694
RARJQ4,26.16605,-15.8967
6A1VY7,26.14067,-15.89665
T89ZPD,26.14203,-15.89633
316KJU,26.14219,-15.89547
FV9R7M,26.14377,-15.89525
9QT9F3,26.11576,-15.89521
1X3NT6,26.16766,-15.89511
TXZ3JF,26.13831,-15.89495
U6P923,26.16238,-15.89478
YTLQYT,26.09659,-15.89461
PXDKUQ,26.09678,-15.89433
C6ZA5P,26.09553,-15.89426
JXDLI2,26.11146,-15.89406
4FIZ0A,26.16331,-15.89382
CI641G,26.14293,-15.8938
FKFTRA,26.09821,-15.89339
OBNVAA,26.1673,-15.89216
W8X9OS,26.13838,-15.891
RRZFTC,26.16921,-15.89047
8CDCWP,26.1661,-15.88967
1T2VZA,26.16375,-15.88877
LARH86,26.13884,-15.87864
PKLEE3,26.13814,-15.8786
9ZQ5WM,26.1672,-15.87826
94UU80,26.16415,-15.87799
16JUAC,26.13388,-15.87658
GBSYNE,26.13388,-15.87658
TS2PEA,26.13408,-15.87559
B6YQGG,26.16754,-15.87442
11U0U9,26.10002,-15.87426
0L77HR,26.14269,-15.87343
9PX7PW,26.16273,-15.87329
LLNDT3,26.13807,-15.87318
EPFKFF,26.16219,-15.87289
92RH6J,26.17041,-15.87283
281HM0,26.10356,-15.87247
CJDLYD,26.09775,-15.87223
5CIIO3,26.10265,-15.87217
NSSLUS,26.11812,-15.87208
BKGNW9,26.1635,-15.87118
SRYG17,26.1635,-15.87118
Q8UI8X,26.101,-15.87089
INWDEF,26.1163,-15.87072
2MP2YP,26.16924,-15.87041
9CGRD2,26.10197,-15.8703
WU55BU,26.10018,-15.87009
5ZUD63,26.11844,-15.87001
IUQOQB,26.16442,-15.86978
G1X0IZ,26.1673,-15.8694
7WLZJR,26.1216,-15.86917
RG8J45,26.10479,-15.86883
PYNJCE,26.11769,-15.86823
OXQ73W,26.11688,-15.86809
I56ORA,26.10085,-15.86773
0E8RJF,26.09854,-15.86741
08QJDN,26.11725,-15.86733
ICLPGG,26.11771,-15.86614
NPPSVD,26.1192,-15.86391
3YASDZ,26.11693,-15.86304
WW3G73,26.11555,-15.85817
2W4CA9,26.11197,-15.85795
MZCTN8,26.11197,-15.85795
F5IY5R,26.11707,-15.85702
IRY22C,26.09627,-15.85608
8VSU5N,26.09518,-15.85546
ECJH8R,26.09784,-15.85544
RQN5LP,26.14403,-15.85536
X9ANFD,26.11821,-15.85528
OG9SJR,26.10153,-15.85431
720NT5,26.14065,-15.85403
4KIM6B,26.10065,-15.85372
4UEZM4,26.14432,-15.85356
515SIL,26.11222,-15.85342
FT1SNT,26.09655,-15.85304
7J2I1K,26.11203,-15.85261
XQIXPD,26.16104,-15.85227
JFYTC5,26.14312,-15.85216
RG2TRO,26.16004,-15.8519
67O2E1,26.1426,-15.85152
2H3U9Z,26.09587,-15.85138
FK461M,26.09587,-15.85138
UVRCKQ,26.09371,-15.85116
26SVVM,26.11454,-15.85077
G1XSKA,26.1162,-15.85074
URI30J,26.10218,-15.85063
KMDKRX,26.09571,-15.85062
3POLS7,26.14189,-15.85032
0GENXN,26.15937,-15.85028
069WCO,26.14296,-15.85026
NJS9Q2,26.14019,-15.84979
5RBG4E,26.14019,-15.84979
UZ4E8R,26.16532,-15.84956
2RCEHM,26.1481,-15.84939
DLXSUN,26.09439,-15.84904
G5NVH6,26.14465,-15.84866
33VQQK,26.15795,-15.84742
EDNAFA,26.16446,-15.84652
M13RXX,26.16066,-15.84634
TMNP8B,26.1629,-15.84619
O7DBKO,26.16013,-15.84564
5UB9DS,26.12004,-15.83784
8RVL3U,26.12107,-15.83694
AZUOQZ,26.12194,-15.83567
ZCCV0Z,26.1196,-15.83392
BR8G9O,26.13871,-15.83321
9Q9ZBQ,26.12214,-15.8321
TM4YWX,26.1182,-15.8315
83FBTV,26.12119,-15.83143
DW3VE8,26.13991,-15.83096
L5JUPO,26.08912,-15.83084
HYVXPN,26.09288,-15.8307
1RCQSI,26.13691,-15.83065
FVLFYA,26.12134,-15.8305
FEPZS2,26.12127,-15.83041
KL5264,26.12127,-15.83041
Q3XDAA,26.14148,-15.82936
CIPEAK,26.13573,-15.82831
FAQS50,26.08735,-15.8281
S01W1T,26.17148,-15.82808
Z1GU8R,26.08595,-15.82802
P9WOMO,26.09418,-15.82757
ACPKSY,26.08622,-15.82726
GC3W7K,26.0954,-15.82711
XFUN39,26.0954,-15.82711
BIX3ZM,26.09106,-15.827
UYGCQP,26.092,-15.8268
TRW209,26.14341,-15.8268
NCKUOO,26.17259,-15.82662
186T1Y,26.13701,-15.82504
H8DET2,26.16629,-15.82402
B3ID8R,26.1718,-15.82387
69L6WJ,26.16739,-15.82358
96FDZH,26.1723,-15.82279
1L6BXR,26.16888,-15.82181
FIIBX1,26.17184,-15.82174
NP9YF3,26.1676,-15.82172
2MRWLK,26.16895,-15.81979
Y7A9N9,26.16895,-15.81979
G6FMTB,39.90891,-14.75484
5O65T6,39.85408,-14.75482
TOVRXL,39.90584,-14.75473
3RIG8S,39.83876,-14.7545
JAFOMR,39.83851,-14.75425
I7WWAD,39.91364,-14.7542
F6JYBT,39.85758,-14.75414
33YNYW,39.85758,-14.75414
ZLIM6Z,39.84411,-14.75336
COVMCD,39.86017,-14.75326
27KAES,39.8608,-14.75326
YOTNYK,39.884,-14.7527
Z12PE3,39.88042,-14.75242
Q5GVSS,39.91262,-14.75218
FKGR0K,39.85567,-14.75201
TCU7TL,39.88602,-14.75201
X8BSPP,39.85314,-14.75166
HP3E0N,39.8848,-14.7515
PNSUC2,39.91305,-14.75146
U8F6AA,39.85318,-14.75132
8RZ3P5,39.8361,-14.7513
RVDS3R,39.85567,-14.75127
0ZZ24J,39.8859,-14.7512
9FHEGL,39.91088,-14.75078
DJMC1M,39.83964,-14.75067
NYRHZB,39.83964,-14.75067
KUDA38,39.83533,-14.75053
WKLZEX,39.83623,-14.75039
9D8L22,39.87894,-14.75028
41QO5O,39.90599,-14.74989
PCMVVL,39.88095,-14.7498
A86X8M,39.8545,-14.74929
RDWTAI,39.90905,-14.74917
8UJP9F,39.90905,-14.74917
BQDLCT,39.88398,-14.74878
VBASD2,39.88303,-14.74859
JGEC3B,39.83989,-14.74804
MMUZ23,39.87928,-14.74785
RKNCS1,39.84175,-14.74779
M5GRF7,39.84092,-14.7346
R5OBK9,39.84224,-14.73387
2A82BN,39.83911,-14.73329
R43FTQ,39.88607,-14.73128
XT6HTM,39.84136,-14.73122
AEJZET,39.909,-14.73111
ML879O,39.84014,-14.73107
GTPWW9,39.83871,-14.73096
NLVIJ0,39.83664,-14.73084
UPOU9K,39.90479,-14.72936
T1VM8B,39.85696,-14.72931
9NLAXV,39.87938,-14.72913
L8WGN3,39.87938,-14.72913
2Z6FCM,39.83614,-14.7286
GHH9YF,39.88723,-14.72856
HHLEQ0,39.90919,-14.72813
ESF9UO,39.842,-14.72766
5V761X,39.90193,-14.72754
C8WM1I,39.90882,-14.72744
WPU2PL,39.87985,-14.72716
USWR7E,39.91048,-14.72706
S6Z20R,39.88572,-14.72683
LBSQA4,39.86194,-14.72651
2DI83D,39.84091,-14.72646
ILDV0M,39.84091,-14.72646
FGOMH0,39.90788,-14.72569
0GUCWW,39.90788,-14.72569
JRRN6W,39.88438,-14.72549
CXOICA,39.85888,-14.72523
2WDION,39.90902,-14.72515
LPAYY2,39.88321,-14.7248
U917CS,39.90334,-14.72475
GUZI01,39.90953,-14.72465
KCRN4J,39.86318,-14.7236
HHH780,39.86318,-14.7236
HL363R,39.85743,-14.72353
LC2ZMP,39.86274,-14.72225
DGAYW5,39.85642,-14.72189
C5SKSW,39.85949,-14.72116
XGJ7UZ,39.83966,-14.71158
VIWQOH,39.84181,-14.71082
V8F56J,39.84135,-14.71034
6NMVUR,39.8441,-14.70985
DFW99P,39.84396,-14.70961
0C1SRF,39.9142,-14.7089
H509F6,39.91419,-14.70857
7MH0CW,39.83612,-14.70833
9ERJ6J,39.83612,-14.70833
9ZYOA3,39.90952,-14.70738
N8TAGA,39.83548,-14.7067
N23HUI,39.84181,-14.70618
PBF631,39.83581,-14.7059
90X3E8,39.86844,-14.70544
71LDJR,39.83764,-14.70498
L0G094,39.91342,-14.70473
70NUP8,39.91342,-14.70473
8I6TLK,39.86307,-14.70397
Q8GZLE,39.86917,-14.70395
RLS841,39.91292,-14.70382
WCQP22,39.8791,-14.70303
7C8Z1G,39.88452,-14.7028
WPZYU5,39.8653,-14.70229
V2U8UZ,39.91677,-14.70204
012OTU,39.86285,-14.70194
U85DVV,39.88283,-14.70184
YM9RCU,39.88157,-14.70155
3D6P52,39.88363,-14.70154
MX0F3Q,39.88363,-14.70154
TQRE2K,39.88638,-14.70132
NR6S82,39.90931,-14.70129
ZAAOUG,39.91257,-14.70117
OQIFXD,39.91135,-14.70115
9LX7W6,39.86144,-14.70097
YVL2VQ,39.86144,-14.70097
VYAVYY,39.88236,-14.7005
6PK1G6,39.86206,-14.69984
R94KUB,39.88066,-14.69963
3EWMIM,39.88706,-14.69865
AHRL7S,39.86547,-14.69847
485HM5,39.86791,-14.69845
KOJDSE,39.83998,-14.68902
RE7YVR,39.84353,-14.68884
9HMG06,39.84353,-14.68884
IHPTRB,39.83973,-14.68846
Q4VOIY,39.84136,-14.68653
QR4E3H,39.84434,-14.68596
1QV7RL,39.88283,-14.68593
0L5HUX,39.86713,-14.68576
9YKT23,39.86472,-14.68552
FMML97,39.86679,-14.68537
NCGH6Y,39.88705,-14.68524
U8H49S,39.86367,-14.68522
XV9H71,39.8674,-14.68478
1YMIX6,39.86452,-14.68448
8C71XC,39.88452,-14.68445
ZPHS5W,39.84062,-14.68406
ENGIHD,39.84338,-14.68399
A6L3S5,39.88141,-14.68372
WKQ3SC,39.88598,-14.6837
XMESLV,39.84589,-14.68337
9R9YI2,39.881,-14.68308
IMR11B,39.88006,-14.68299
JPSECC,39.90612,-14.68274
IZLSI4,39.90612,-14.68274
TK1W2T,39.90648,-14.68261
4BG140,39.86605,-14.68254
Z5EMKI,39.87907,-14.68244
0NL2WA,39.88113,-14.68192
L6WQES,39.8436,-14.68156
TWNPBH,39.90484,-14.68155
820X7Q,39.90552,-14.68121
RTS3EG,39.88606,-14.68109
GO5IN9,39.88606,-14.68109
M6NYAB,39.86594,-14.68036
PWSRY0,39.90313,-14.67818
15O3K9,39.90865,-14.67775
K2K52Q,39.9056,-14.67645
MB6E6T,39.90329,-14.67577
YN0Q21,39.90716,-14.67402
ZZ50PK,39.90518,-14.6738
731PY0,35.5281,-13.44654
DP0TNC,35.53156,-13.44637
FQPE5V,35.53174,-13.44535
944C3K,35.4623,-13.44472
0LYGDP,35.52735,-13.44441
212KPK,35.52735,-13.44441
SSJ0CB,35.46055,-13.44409
5011JG,35.52674,-13.44391
LAXDA8,35.52969,-13.4437
JOIVHG,35.50512,-13.44357
NFQJ76,35.45954,-13.44288
TOSWIB,35.45907,-13.44284
IZTES6,35.52743,-13.44228
8AXOTW,35.53169,-13.44218
3WK8MQ,35.46408,-13.44181
R61C25,35.50258,-13.44116
J8PLC7,35.46408,-13.441
2R7OU4,35.46383,-13.44004
V8Q4X0,35.50485,-13.43988
84YG1F,35.45943,-13.43915
6YB55F,35.50842,-13.43913
5CCP3X,35.50644,-13.43905
W4EJYA,35.50976,-13.43873
9B86JL,35.45947,-13.43865
59DKJW,35.47692,-13.43797
86USDP,35.5288,-13.43794
C2ZSO0,35.50484,-13.43782
NRM2VL,35.50731,-13.4369
NCFW7W,35.47836,-13.43615
226D2H,35.4786,-13.43591
FG1VHT,35.46022,-13.43579
LR233F,35.50553,-13.43543
0NEA8Z,35.48285,-13.43517
8H81VY,35.48145,-13.43447
FCAQJ1,35.47834,-13.43417
DPLY8G,35.4766,-13.43388
EN5AC5,35.48108,-13.4338
GCE3QD,35.47565,-13.43366
TNSQ2P,35.47966,-13.43145
J1TGXI,35.45376,-13.42649
CQOB5R,35.45404,-13.42619
KLM1XG,35.51992,-13.42584
3PZ83G,35.46144,-13.42566
P3LBO8,35.46061,-13.42542
85UL4L,35.52052,-13.42524
6QU5PT,35.46136,-13.42478
G4MQ1W,35.46136,-13.42478
26P46Q,35.45963,-13.42412
GALB3O,35.52602,-13.42385
G99SSC,35.52855,-13.42358
8G4B0B,35.4547,-13.42234
L93CJ6,35.52553,-13.42186
4HVYH1,35.48801,-13.42116
2PSVJS,35.52337,-13.42037
QQGNNM,35.48213,-13.42004
RME7W0,35.45814,-13.41948
9Q8UBB,35.52538,-13.41861
MYHSL3,35.5211,-13.41842
P9VCHN,35.5211,-13.41842
BB0BJE,35.48269,-13.41821
CXWQT3,35.52339,-13.41812
6RIPGU,35.4838,-13.41797
PD1S3W,35.51118,-13.41761
QCEPGJ,35.51118,-13.41761
1R59VO,35.51436,-13.4174
IBHZPC,35.48776,-13.4164
BWDYB0,35.51168,-13.41547
7DSG7F,35.51078,-13.41533
XL3C4N,35.51184,-13.41507
O3LISX,35.48234,-13.41467
PYXRA5,35.4874,-13.41414
V8TS87,35.4874,-13.41414
BE02I8,35.50979,-13.41403
7K6NHE,35.48385,-13.41398
C8YK7G,35.51519,-13.41274
LQM81O,35.50963,-13.41183
7WO17D,35.50981,-13.41062
K0LITF,35.51289,-13.40974
Q5RGXL,35.48548,-13.40446
YZ0J9R,35.48496,-13.40441
S5WJZM,35.48065,-13.40398
ZYI7KJ,35.48703,-13.40386
P4KS3O,35.52308,-13.40278
NX364U,35.52308,-13.40278
8YWURU,35.48682,-13.40277
Z02TR6,35.52855,-13.40193
VPT0LJ,35.47911,-13.40052
UYC5NC,35.45943,-13.4004
GHTWIM,35.48778,-13.40029
HMVPQP,35.48778,-13.40029
8PUX7Y,35.457,-13.39998
KL3D4L,35.49867,-13.39988
MTO6HT,35.46114,-13.39978
PUCPEW,35.50068,-13.39948
3X6WR0,35.5212,-13.39921
MJK2GB,35.49981,-13.39908
U31XO6,35.50035,-13.39904
AO19I4,35.50035,-13.39904
24Z6EI,35.45908,-13.39901
FY4273,35.45985,-13.39883
AVWGP9,35.52231,-13.39866
H6X5BF,35.50275,-13.39855
T6XHLK,35.49697,-13.39804
M3NJ3P,35.52879,-13.39783
PBL142,35.52946,-13.3976
3RNMTL,35.46324,-13.39752
OD55W1,35.46324,-13.39752
UZFEL1,35.48316,-13.3969
DX88YK,35.48506,-13.39684
MDAPCC,35.52429,-13.39648
IZ8UBQ,35.52528,-13.39633
AZ0S43,35.52541,-13.39596
SP04G9,35.52317,-13.39506
O4694T,35.46081,-13.39466
NYNFJ5,35.50195,-13.39442
FA2XXB,35.50109,-13.39201
H1MUVZ,35.46034,-13.39103
W8HJCB,35.45814,-13.39039
1RATPS,35.5319,-13.38188
9AKR9V,35.5299,-13.38131
VM8SHU,35.53296,-13.381
H4MC6H,35.53063,-13.37989
Y0DJ3B,35.52855,-13.37934
62BWKN,35.52831,-13.3787
IU8ZMW,35.50642,-13.37861
NXYK3Q,35.50972,-13.37759
2MXNJ3,35.52999,-13.37711
R2SF2A,35.52999,-13.37711
1PPDKW,35.50683,-13.37698
0LEFAP,35.47739,-13.3762
VMV3A1,35.50748,-13.37602
W2G39Q,35.4627,-13.37576
IZV2TQ,35.50999,-13.3752
KA63GF,35.47939,-13.37503
BENGOI,35.47835,-13.37462
4LI97L,35.47685,-13.37376
B0CW30,35.45814,-13.37372
DTTO9Y,35.4598,-13.37362
EHGS19,35.48576,-13.37318
N3EREI,35.47742,-13.373
7FZIOW,35.47742,-13.373
N7CWDU,35.53085,-13.373
UTRUXS,35.50964,-13.37261
F8UZ3A,35.45706,-13.37256
9J7Z5R,35.50267,-13.37208
IGV11A,35.47861,-13.3719
SPZYB7,35.46496,-13.37161
3KTUW0,35.4609,-13.37148
BJQR9H,35.46024,-13.37123
4DLVUV,35.46017,-13.37095
1JCK1Z,35.5044,-13.37075
89IQ5G,35.5044,-13.37075
YM2SBA,35.45894,-13.37071
2GP8LN,35.50832,-13.37045
51MFHD,35.50712,-13.37044
3SIWMW,35.48094,-13.36964
6IXWPK,35.4781,-13.3693
8C5HNR,35.4609,-13.36847
7B3XJ6,28.46852,-13.13074
PUVDF6,28.44312,-13.13057
22MX9A,28.44039,-13.13017
BSYCUN,28.47061,-13.13009
L561IT,28.4737,-13.12917
UUZ0VU,28.44197,-13.12901
JW0U80,28.43756,-13.1284
QLQFJP,28.44229,-13.12818
RINPT6,28.47225,-13.12812
X42WLV,28.51684,-13.12804
LRIMRJ,28.43887,-13.12794
1C9BZF,28.51711,-13.12775
VXU3EX,28.51711,-13.12775
DOGMSS,28.44527,-13.12718
I2UU2V,28.51848,-13.12679
Z9BMJZ,28.467,-13.12656
GBWT47,28.46929,-13.1259
T7LVSW,28.52081,-13.1257
ZQDE2T,28.52058,-13.12545
9CQJYO,28.51202,-13.12536
KQB58O,28.46968,-13.12518
BE4QR3,28.43808,-13.12497
SA6KVE,28.47378,-13.12469
L6TO7W,28.5196,-13.12464
TUWHVB,28.44221,-13.12405
3ILMHU,28.51951,-13.1238
BIFTWY,28.49276,-13.1236
ELU9OR,28.49051,-13.12274
PE0BEG,28.49141,-13.12265
K1VGWL,28.49141,-13.12265
BXMO21,28.49089,-13.12199
E20EKG,28.48926,-13.12195
F47QFW,28.44118,-13.12195
HG8HOK,28.51869,-13.12143
09V6GA,28.49402,-13.12126
ZEI6SC,28.49012,-13.12081
UODP9S,28.49113,-13.11927
V0EWZK,28.48927,-13.11874
B0TF6Y,28.49343,-13.11833
8WHJMX,28.48548,-13.11281
R5YF9Q,28.48548,-13.11281
D14GU1,28.48643,-13.11252
4YNR4H,28.48672,-13.11236
KLEQYL,28.48368,-13.11065
3W8ESG,28.48808,-13.11051
EIOX04,28.48368,-13.10838
MPN50J,28.48768,-13.10798
V66MDX,28.46336,-13.10733
QBXHDH,28.49133,-13.10632
RVCHWW,28.48579,-13.10606
S9M4N1,28.46489,-13.10582
599G20,28.4606,-13.10579
66GUAT,28.43951,-13.10489
UX51WI,28.4379,-13.10442
S9FCUB,28.50595,-13.10434
101WYC,28.46006,-13.10368
7OHN70,28.46287,-13.10332
OPGCGD,28.50228,-13.10329
LP69KP,28.46254,-13.10328
57L1F6,28.44068,-13.10313
V1J16U,28.44075,-13.10293
1XCNQN,28.51023,-13.10286
NWQP55,28.50276,-13.10278
D7YLH6,28.43961,-13.10256
BWJC2U,28.503,-13.10195
9DXL7L,28.503,-13.10195
NC88MS,28.43669,-13.10178
1JDK3X,28.45874,-13.10107
59XL0J,28.45874,-13.10107
JQ8ATO,28.50334,-13.10078
BE59MI,28.50198,-13.10063
TT2198,28.45965,-13.10028
SYOJ2G,28.50524,-13.09987
SFC22D,28.43995,-13.09985
9C02G8,28.43995,-13.09985
XFW5D4,28.43785,-13.09981
J76D5V,28.50814,-13.0995
YIUODZ,28.44165,-13.09882
Y8KF1A,28.5068,-13.09848
E07VYV,28.46372,-13.09805
VMA9HA,28.43972,-13.09758
NLS9UA,28.51457,-13.0883
5TJDZQ,28.51684,-13.08698
NMIJBU,28.51298,-13.0867
OLKJZE,28.50914,-13.08635
ZGMTR5,28.50914,-13.08635
F0NGRW,28.49129,-13.08613
LP8RQ1,28.44704,-13.08576
67AW39,28.44708,-13.08556
J94A9J,28.51341,-13.08514
7KE3LO,28.44502,-13.0846
JJFJ05,28.48537,-13.08428
4IORIH,28.51191,-13.08406
6RKRSX,28.48893,-13.08403
UGGC8L,28.48513,-13.0839
PUB72U,28.44024,-13.08372
HZD3RK,28.50857,-13.08346
UV9UOL,28.44561,-13.08316
19IERS,28.44396,-13.08278
SPXFWR,28.51315,-13.08249
4RJMXL,28.44711,-13.08222
JRVGQP,28.50928,-13.08196
KAK7LR,28.44466,-13.08178
2PN8H8,28.48867,-13.08113
Q79KE4,28.51015,-13.08089
46JJA8,28.47029,-13.08076
RQCLGV,28.44663,-13.08061
1UILSI,28.48998,-13.08033
KL1XWW,28.46332,-13.08027
ZHUTTS,28.47069,-13.08003
ALL480,28.44541,-13.07994
CJSON1,28.49172,-13.0799
CL1190,28.46986,-13.07965
J5RDC9,28.47195,-13.07883
D5G0CO,28.4687,-13.07726
JE04P6,28.46435,-13.07714
D6TELG,28.46637,-13.07692
05V9EO,28.46594,-13.07577
MIZS1L,28.46861,-13.07341
LA9KSN,28.48421,-13.06923
4ZPU1N,28.47048,-13.06898
