ID,Longitude,Latitude
WF6VJ8,36.79,-1.264
C8DZ56,36.92492733524367,-1.157209362065632
4JP6MB,35.93107045054875,-0.4574303985610168
TQLSWL,36.28933269349525,-0.5673068880728844
RLEIS4,35.44044341982442,-0.3342369696822134
2KIVKR,37.13292925960822,-0.2938611682572372
CXCR3Z,36.58977025726442,-0.6729539936912121
XP7Y8T,35.927484026291246,-1.8875762025230032
OI5PUJ,35.87395364968376,-0.6928162133914183
5U69JU,35.88237495868597,-0.9723141730791895
RLHGUK,35.91454022439058,-1.560792337593821
UZSGCZ,37.37717376317893,-0.6240163978944555
GG97L2,36.62206767261956,-1.4281284697217274
F1XZ9B,36.3854715076607,-1.6195546868883373
R2YVJL,36.247566805491815,-0.4296285105880564
XZSH0U,35.44888096705025,-1.9980814643623592
TXRQSG,36.79349944306008,-1.024658772422549
5J3MH2,36.881,-1.292
G3O83V,36.899,-1.616
QU6ZXS,35.698,-0.211
P9509C,37.088,-1.284
AIZ4VO,36.831,-1.685
STDQP9,36.946,-1.494
QN9JTQ,36.837,-1.17
5FEOEQ,37.443,-1.172
ACADD3,36.922,-1.526
WCOFPS,37.161,-1.498
47ITII,36.696,-1.234
D0OCFG,35.14313,-8.60287
IYL9DD,35.19859,-8.59837
49W6KN,35.13986,-8.59459
TXS2Q7,35.12854,-8.59388
QF46WB,35.63458,-8.58673
T0B1U3,35.63201,-8.58503
6OCU3R,35.11197,-8.57235
HO36B0,35.17189,-8.56245
TQFA7E,35.10978,-8.55936
C469XY,35.64343,-8.55225
HXTOI9,35.4162,-8.54904
FRBF1R,35.18069,-8.53323
63AI61,34.80227,-8.53094
N8YI3F,35.13434,-8.5298
JEMRZO,34.81407,-8.52933
QD57Q3,35.18688,-8.52903
EKNF1K,35.33732,-8.52659
X6D2ZW,34.86902,-8.52381
FIUIST,34.75568,-8.5207
LWY3KJ,35.1204,-8.52062
SLCMB3,35.46603,-8.52026
THA0OA,35.02329,-8.51844
U7MOGY,34.76762,-8.51793
AT4JI8,35.06666,-8.51665
4Q5OFK,35.01915,-8.51558
6ADCIU,34.99196,-8.51341
48Q98A,34.97023,-8.50838
3Z1LCA,35.37583,-8.50721
AZCRF9,35.37584,-8.50549
GK4G9X,34.76879,-8.49737
TXG96L,35.00686,-8.48976
KQ0ISR,34.98063,-8.48626
MFV2HC,34.9839,-8.48356
C3DDVT,35.18317,-8.48053
0ROCS3,35.03,-8.4703
T4TWPB,34.96271,-8.46897
DV96GT,35.46956,-8.46551
FKI8RP,34.99235,-8.45204
R2N2TT,35.36717,-8.4485
B8S5Z6,34.97873,-8.44715
XCGASI,35.00662,-8.44227
R238SQ,34.98251,-8.4175
4A9RRR,34.99867,-8.40872
15R4KH,35.46845,-8.40663
OZPNSY,34.93268,-8.38574
A02OFM,34.953,-8.37868
7X7UMJ,34.94864,-8.37139
IT1WXX,35.55899,-8.35475
RCIJT9,36.16315,-8.34594
P3BULO,35.63321,-8.33246
L2O9UM,35.60912,-8.3277
ERLBZ7,35.63443,-8.31794
PQPQ28,35.5921,-8.30532
SUEQNT,35.56933,-8.30213
UKVZB2,35.61203,-8.29895
ARZR59,35.60109,-8.29817
SONKY2,35.56709,-8.29492
CN4AG2,36.33353,-8.27664
C1S1H4,36.35533,-8.27504
F5E4I6,34.98774,-8.25183
KGIK5X,35.9258,-8.16892
YVXH4T,35.88562,-8.14127
ICS81I,35.52624,-8.13315
CPEVQU,35.90653,-8.10972
K95410,35.87621,-8.10495
WQ3NCB,35.53429,-8.08816
K38HSK,35.95441,-8.07515
7OPPHG,37.29367,-8.07408
6FZ7PQ,37.33203,-8.07192
42HH2V,37.289,-8.06928
UTXKSW,35.31473,-8.06659
Z9XBLB,37.31123,-8.06264
4OXF2Z,36.87834,-8.05615
AZ074U,36.02389,-8.05334
WSWIW2,37.29568,-8.04762
XKJOCU,37.31736,-8.03018
GRCU67,37.33804,-8.02595
Y95ACG,36.88206,-8.02287
MAX44K,36.95567,-8.0206
AX81LG,35.28977,-8.01769
AY54BY,37.27203,-8.01498
HN8VU9,37.31604,-8.00634
E4QKPO,37.29608,-8.00347
REWPJB,37.32005,-8.00149
0OD1UX,35.34797,-7.93158
US9WNQ,35.44783,-7.88559
KHTGHI,35.45224,-7.87834
BAU35G,35.42153,-7.82918
HUKZL5,35.86631,-7.80431
IZKTX9,35.86628,-7.80341
PFA0DU,35.86527,-7.80074
Q0PW8A,35.88794,-7.79555
RCNFHC,35.86985,-7.77451
QW7NQH,35.82738,-7.77336
NQPN9I,35.86315,-7.74486
DQ6NIP,35.91914,-7.7295
SXFKOI,35.46519,-7.72076
G5PNVZ,36.13391,-7.70783
U0KQJL,35.92118,-7.66147
7CES4T,35.96342,-7.64533
F8BW2A,36.12582,-7.62839
OY1MJV,35.66852,-7.62061
BW6SBT,36.11861,-7.61553
ZFPW7I,36.13977,-7.57096
VI4ZWG,36.13204,-7.56159
LYWI2A,37.79816,-7.26908
TKA8TL,37.80628,-7.26412
IY6LL3,37.75719,-7.24884
JACTWT,37.7976,-7.24744
68GPGY,37.75975,-7.23757
5CFKFW,37.81268,-7.0716
OW2B5O,37.77789,-7.03186
9UHWQG,37.77813,-7.03103
WT25ZZ,36.10173,-7.02479
VJ3B6K,35.99536,-7.02467
7DF426,36.36195,-6.98782
PA3IWS,36.40599,-6.96461
IEHV2E,36.43207,-6.95119
JQJLU2,36.1416,-6.9288
KZPIDA,36.21081,-6.92844
TZGMD5,37.86749,-6.92424
9PUC5K,36.20237,-6.92249
4L1377,37.83223,-6.91109
T0W79H,36.12084,-6.91071
7UY757,36.36572,-6.90957
QWUSKO,36.0899,-6.90951
56A8WU,37.84213,-6.88724
P6QNQQ,37.83014,-6.88547
Z5X781,36.08887,-6.88521
BLB280,36.09534,-6.88463
JOC1WJ,37.48893,-6.87964
87NBCA,37.81937,-6.87608
PBJQ4U,36.11495,-6.87534
KVBTGQ,36.1577,-6.87246
U4O836,36.1605,-6.87232
34HIB2,36.10104,-6.86576
9EVHMB,37.03258,-6.86324
OGKU3C,36.11831,-6.86175
I3M913,36.13733,-6.8607
ZZPLGD,36.46732,-6.85691
66JLDZ,36.1401,-6.85678
IVF8WW,37.8975,-6.85629
Q6HO3I,37.09231,-6.84758
LD5IPL,36.43252,-6.82919
7VQH1F,37.96837,-6.81219
J6TLYI,36.53149,-6.81218
JB9VQW,37.88381,-6.81134
QRTSAW,37.90918,-6.80972
NE9ARC,37.91749,-6.80922
M0VHLN,37.96281,-6.79616
WUFPCX,36.45377,-6.78799
LPB9JA,37.05197,-6.78791
DM1076,37.03196,-6.78774
QU1UXM,36.45981,-6.78718
W4LYJS,36.40446,-6.78557
4E9CEY,37.83298,-6.78188
G8S0HW,37.05617,-6.77103
XRA8D0,37.85013,-6.76435
XA1V0F,36.40295,-6.76056
6J86TO,37.89173,-6.75912
HI4ABU,37.70674,-6.75627
LK9NLR,36.49549,-6.75161
XIVUIK,36.46815,-6.74501
HQR33P,36.2822,-6.71289
1XNW2C,36.2871,-6.71223
UJF9XP,37.63476,-6.71064
ALFRSH,37.68751,-6.70665
WSL0WG,37.68287,-6.70398
HGD9TG,36.28994,-6.70244
0DTGTV,37.17441,-6.67509
TIOZNT,35.63749,-6.43965
8HRJOP,36.4615,-6.43957
PZL0EN,35.65197,-6.43352
YJJ4O2,36.50294,-6.42008
FJ84RA,36.89114,-6.4146
XRDSI7,35.677,-6.41135
C363KV,36.50659,-6.40903
JUQFWT,35.67937,-6.40349
890FEF,35.64123,-6.38932
ZFMR06,35.08148,-6.34777
U17KP6,35.09769,-6.34072
90I9VK,35.05513,-6.33852
OYWZPG,34.98154,-6.33325
KOI6T2,35.04045,-6.33116
5JSUK8,37.56327,-6.31372
346SG5,35.01445,-6.29846
CN5CHU,36.78514,-6.29715
WNPOB6,36.72312,-6.27269
Q4L2UR,34.78712,-6.26101
UV4VMH,35.12534,-6.25453
M6PLON,36.74784,-6.241
PWPT8B,34.76676,-6.22196
NL7JKV,34.77373,-6.21859
7E28GM,37.5642,-6.21267
LQA22I,36.95376,-6.21174
5OHFLP,36.78848,-6.21129
JERHRT,35.1247,-6.21038
SBA001,37.59475,-6.20462
175IR4,37.59585,-6.20282
CJ01N1,35.11544,-6.20035
KVY81U,36.74339,-6.19142
7OICQ9,36.64692,-6.18059
D1LH1X,36.75957,-6.17992
BNMQ8Y,36.71033,-6.17491
YVHH0X,36.72919,-6.15708
67HFIZ,37.61288,-6.14204
9BKOJ4,36.76732,-6.13334
I4PHA3,36.71593,-6.1264
AZ0TND,36.71409,-6.12638
6N1TWP,36.5099,-6.12299
1Q7QUF,36.5095,-6.12243
UGKICY,36.5064,-6.12214
6KVYBT,36.4579,-6.12161
Y3ROXD,36.4836,-6.12151
QRCCJG,36.4878,-6.12099
XBGWKM,36.5062,-6.11988
3HJEKK,36.4402,-6.11625
VHJK54,37.70136,-6.10359
7H103U,37.63222,-6.09931
PT64DI,36.48858,-6.09723
8HKY8O,36.5072,-6.09572
Y009RQ,36.15469,-6.09144
79PHX2,36.43705,-6.09108
QEDBUB,36.45824,-6.09039
KCRCX9,34.77079,-6.08248
YNL19J,37.65969,-6.07489
FI0PN5,36.4915,-6.07125
YSJHN9,36.46359,-6.07074
B6CVLE,36.4405,-6.06394
6RWXEU,36.50936,-6.05724
AF378S,36.45772,-6.05575
4XGYYH,36.48446,-6.05357
VY47VB,36.49011,-6.0531
BB41OJ,36.44295,-6.05098
SNVBMG,36.44004,-6.04679
C0NTQT,34.71844,-6.03523
RGKSM9,36.56593,-6.02144
Y7Z7LK,36.56603,-6.02077
V5276A,36.52058,-6.01997
G6ZDDX,36.52687,-6.01645
3OASW0,36.5387,-6.01479
EZHUP8,34.75431,-6.01025
GTVP6U,36.52945,-6.0093
Q1YNF9,34.75506,-6.00043
TKXGKO,34.75047,-5.99767
5AZRWC,36.55632,-5.98443
GKU3LK,36.5661,-5.96832
KYX3ZI,36.52328,-5.967
IB0MU6,36.58041,-5.95598
5I6C6L,36.19347,-5.95487
8K8GB4,36.56035,-5.95122
VCJTBC,36.55575,-5.94758
XO5H1E,36.56025,-5.94502
Z0IQB0,34.71814,-5.939
JJJXYI,36.36634,-5.92121
J88T30,36.41631,-5.91722
K1DX3J,36.38252,-5.9115
0CIDG1,36.3498,-5.9057
3SWQIC,36.34697,-5.9003
70VKNJ,36.40998,-5.86505
UZJOJ0,36.40415,-5.8557
HBWLJ4,36.35617,-5.85001
1NLT58,34.63384,-5.75965
OYTYGS,37.07329,-5.75233
FKZDME,34.61796,-5.74322
ELQ314,37.10128,-5.74099
UJUBTI,37.11395,-5.73843
Y5TRK8,34.88836,-5.73561
02TS0V,37.12205,-5.73403
740KY4,37.09393,-5.73117
JDQ5LF,37.1338,-5.72968
YTFCZG,34.88542,-5.72968
AIRAYZ,36.40312,-5.72192
9BGBF2,34.89519,-5.72088
7FBNZ2,36.62841,-5.71747
GA1W05,37.11004,-5.71592
92ASDK,37.06715,-5.71401
G3PFLU,37.0653,-5.70573
DEK09X,37.10234,-5.69715
1KXTW2,36.40173,-5.68926
0XN8EA,36.402,-5.68341
1IX3SM,36.35681,-5.67257
961IJW,36.33879,-5.66561
UDYDOX,34.79414,-5.4222
0T0P42,37.47045,-5.3863
VK3HZD,34.57837,-5.38422
4N4C7O,37.4967,-5.38177
RIIPZM,37.51654,-5.37993
HRTJR3,37.51587,-5.37865
EIZ20T,37.51966,-5.37862
PB3W7T,37.44452,-5.37818
SV71EK,36.6704,-5.3658
34KE5T,37.4688,-5.36251
3CHTJK,37.46677,-5.36009
2JNYFH,37.51189,-5.35514
JZMTJL,37.46605,-5.35331
G8L1BN,37.48897,-5.34161
ELMOBE,36.65196,-5.34038
OSDFDY,34.74366,-5.33694
UWEOA9,34.76325,-5.33517
BYSJ5L,37.47068,-5.3333
B27NPZ,36.61189,-5.33275
RW2YWE,34.53296,-5.33235
VT9XK5,36.61547,-5.33189
U5HX7H,37.50932,-5.33083
8Z16NZ,34.52041,-5.32597
BRF2E7,34.71869,-5.32388
FSH7D5,37.44746,-5.31403
5KMN4V,37.45056,-5.31295
GPLYI6,37.49251,-5.31183
PG9ZJ5,34.54895,-5.29588
S68GVS,34.77167,-5.27415
0BIRV0,34.62513,-5.24962
KOV2F3,34.74495,-5.23397
BPSCYU,34.74233,-5.22725
9TYCA5,34.73193,-5.21713
MUCYN4,34.63679,-5.21282
82E4R6,36.45671,-5.20965
T8FOZC,36.46757,-5.20703
0NA3NE,34.62287,-5.18312
0HF20T,34.6504,-5.17111
5SC3AC,34.6412,-5.16573
KM94HV,34.61335,-5.16244
DSOI8P,34.60967,-5.1476
LLO8PU,34.67759,-5.1387
V16RNH,35.88489,-5.12548
3A449T,34.67548,-5.11271
TEAOEW,34.67585,-5.08019
NUULV1,34.67769,-5.08017
EK83VR,36.02741,-5.06517
YD7K58,34.52731,-5.04232
4ZVIRO,34.66539,-5.0404
VR3JNH,35.96737,-5.03549
5QHFBR,34.63379,-5.03192
59CW1S,35.79114,-5.02644
GP1O7V,34.6366,-5.02531
E88I35,34.63912,-5.01748
EKNQNX,35.8253,-5.00518
HQLZQF,35.83966,-4.98805
Z3O38W,35.93117,-4.98493
QUDE2F,35.83112,-4.96217
XT6W9T,34.90412,-4.90001
FOZ6PS,34.89744,-4.89699
9Y0OUT,34.94897,-4.8556
ZM2GSJ,34.94694,-4.85009
EDB8NO,34.7153,-4.83389
TQQMRA,34.68865,-4.82919
6OIZ52,34.76569,-4.82634
KWK2ZF,34.73664,-4.82613
347KJM,34.70754,-4.8186
5952I9,35.84386,-4.805
AXD2C1,34.74072,-4.78115
9OK492,35.80804,-4.77582
F8E1XV,34.73717,-4.77268
LHWQFQ,35.80842,-4.7184
EWIJQS,34.70286,-4.65377
693GID,34.69513,-4.64549
E3F9J3,34.71205,-4.63865
77XGQK,35.35428,-4.63454
0A77Z4,35.55262,-4.61717
VDW90B,35.54976,-4.60903
O7LNMA,34.98068,-4.60664
35D9UL,34.75227,-4.60607
D63PMB,35.02778,-4.60365
L4FEOL,34.96889,-4.60297
VX5ZC9,34.9653,-4.60206
CAAUH0,34.87613,-4.59388
1FJFEC,34.68363,-4.58608
8SGPER,35.50506,-4.58329
VUL0EH,35.51865,-4.58257
XRA6JV,34.71178,-4.58241
NWPXSM,34.70872,-4.57477
9Y3FSP,34.73219,-4.57053
LCPR0N,34.92592,-4.52435
QGFZCW,34.86014,-4.49771
0SIRKX,34.88395,-4.49404
73KSAL,34.91219,-4.4906
K85Z83,35.51122,-4.48266
YJNHBJ,35.3571,-4.48245
J7FHPK,35.55111,-4.47506
UVYGXM,35.50753,-4.47091
5U8AJX,35.34238,-4.46513
JKYMMH,35.50927,-4.45748
6CEJTR,34.74752,-4.45495
P139Z9,35.13033,-4.43669
MSNSPI,35.15368,-4.41538
AJGRLJ,34.68271,-4.40706
HTAIP6,35.54065,-4.40492
KEO90J,35.36293,-4.40354
JROY13,34.67914,-4.40351
NRY86W,35.54857,-4.40043
6GBC91,34.68259,-4.39989
S44A2C,35.32931,-4.39413
IDPK2G,34.70516,-4.39023
L5JTFO,35.67627,-4.28702
RTEQVZ,35.69913,-4.27777
Q04DRK,34.82447,-4.2693
CNSTUS,34.82367,-4.26833
1YFSMC,34.82081,-4.26381
84CXQW,34.77442,-4.24087
V0SMTI,34.84228,-4.23803
0X1TQR,34.67572,-4.23514
4JKC4S,34.80881,-4.23309
G2Z8T6,34.76531,-4.2281
YOW7TM,35.68002,-4.22288
698S1W,34.73806,-4.22059
Z15S6K,34.67915,-4.21897
GA43IA,34.73083,-4.21601
JONLJJ,34.83766,-4.21547
9U9RL2,34.78686,-4.21035
BF9WHT,34.75354,-4.20514
D9QFCR,34.70745,-4.20414
KV8VDX,34.70445,-4.20396
HBFGS7,34.75506,-4.20023
9ELFY4,35.49713,-4.1936
DRTMT1,35.49044,-4.18942
C3XF0P,34.56804,-4.17703
PN50DF,35.57189,-4.16873
4AWDL6,34.76412,-4.15
J6TH8X,34.75727,-4.14411
S2PUEK,34.51368,-4.12162
E1XFUB,34.57862,-4.12052
0HT918,34.74344,-4.10999
1MN73F,34.75878,-4.103
XPC6AD,34.76236,-4.10123
KL5BGK,35.80465,-4.09633
PZE02W,34.73513,-4.09284
PZ4KCO,35.81614,-4.09212
EFUH08,34.7306,-4.08914
ZGW4XU,35.82027,-4.06589
56BOJX,35.53177,-4.00489
BM4U54,35.56665,-3.99088
K9HVFK,35.37442,-3.96178
S892S7,35.53841,-3.9504
XD82VH,35.57436,-3.94154
1IKZAB,35.49713,-3.90192
UMNUJ4,35.57072,-3.89657
8ZW0XY,35.52519,-3.88615
HFNBSX,35.52313,-3.88422
05OLS7,35.56257,-3.86141
GOMIR6,35.56094,-3.86065
XJEAJ9,35.5673,-3.85978
2JZOVA,35.86247,-3.81418
0B4EA4,35.86153,-3.8097
WMABEY,35.85878,-3.80964
JW9C5S,35.47905,-3.80712
2ENZ5Y,35.88142,-3.80637
CG3VGY,36.54451,-3.48135
S285EP,36.61677,-3.47906
V8IFP3,36.55544,-3.47777
PTX5XP,36.5544,-3.47577
OBDLK1,36.59586,-3.46704
PQQJR8,36.5923,-3.46432
C5P2NR,36.59503,-3.43993
ZBW98P,36.59416,-3.43991
4GO0U0,36.55853,-3.42995
7RRIJ5,35.63475,-3.42059
C1YRCU,36.54479,-3.41962
4RFDHV,36.79536,-3.40985
K82VIM,36.32038,-3.38779
EQP90V,35.62191,-3.37147
1B2R8Z,35.72513,-3.33982
3HLIHS,37.08745,-3.2376
4U2TRT,39.53773,-2.66981
3OL7ZD,39.57842,-2.66499
CC6FH2,39.50796,-2.65999
DHKSZM,39.57597,-2.65115
I5H4RU,39.53847,-2.6454
GWX3OO,39.5818,-2.62565
AU72H6,39.52946,-2.6231
PPGTXC,39.53254,-2.62208
M624NV,39.50698,-2.62194
2S1570,39.55428,-2.62126
DTRS2N,39.5356,-2.62109
8422WE,39.5292,-2.62053
6XO8JM,39.57739,-2.62039
H1XAP9,39.55794,-2.61736
EPJ9KI,39.5799,-2.60804
M3DTT7,39.56579,-2.60227
O5ZJZZ,39.51053,-2.60126
UQJSPN,39.53505,-2.59869
E399YD,39.53848,-2.5967
IBL1C6,34.75372,-1.81349
K5S8SK,35.56819,-1.75729
RZWL3V,35.84881,-1.75668
2CCV96,35.80241,-1.7513
MTPZX1,35.79929,-1.73511
VH95LP,35.84388,-1.7336
5NP7XD,35.83915,-1.729
O2RTF1,35.84028,-1.72731
6B5B0F,35.84159,-1.70844
7SJFI0,35.82105,-1.68677
4YFQ6R,35.79932,-1.68622
7TXOB8,35.81805,-1.68408
BQQX8S,35.80661,-1.68291
FWRTVZ,35.80209,-1.68093
NEZ3DJ,34.64966,-1.54465
R86WWQ,39.03967,-0.14989
65W5UN,38.99001,-0.147
ANIML4,39.05796,-0.13794
UCBNJL,39.05638,-0.13275
5UIB7S,38.99166,-0.1296
73V7HK,38.99516,-0.12838
TCSIW8,39.0119,-0.12418
6ONNNU,38.99434,-0.10303
QD8PC4,39.06348,-0.09124
ZMK7N1,39.06327,-0.08976
ZORGNO,39.06158,-0.08625
UO6EEV,32.26568,0.49293
895GWV,32.33477,0.49384
U2MJ22,32.30898,0.51015
Q07WYG,32.28633,0.5112
I71ETE,32.27025,0.51411
WLHBIL,32.26696,0.5149
UD79RU,32.26354,0.51587
UJFTM5,32.26361,0.53325
4MDBR0,32.31533,0.53989
MEDV8A,32.31486,0.54309
8XMO9A,32.31141,0.55429
DVXM42,32.2638,0.55526
RWSJCP,32.30406,0.55534
ARH5MU,32.33692,0.5599
CTBSST,31.53663,1.45664
CUK1CR,31.51127,1.45723
DR579M,31.51039,1.46083
BHSCDQ,31.49031,1.46231
PEAUFZ,31.52892,1.47353
JSACTQ,31.48955,1.47937
J8E5WW,31.51356,1.48064
IWV1GW,31.51209,1.48195
GCFCKD,31.53549,1.50064
EP7L9O,31.51283,1.50158
ZOW2ZE,31.51283,1.50158
5NTW4S,31.4679,1.5071
OGDD9D,31.53856,1.52303
YE7RM5,31.49013,1.52357
3XQAGW,31.48546,1.52404
PGGWDR,38.33316,4.14267
AX1GQV,38.25843,4.14386
8ECMIP,38.28891,4.14876
H7ZTAP,38.2635,4.15949
2HW8XO,38.33206,4.16227
HTP7FW,38.26134,4.17195
VNALAN,38.25809,4.17508
5757M9,38.2819,4.1767
YTOZX0,38.3067,4.17748
K4QHPZ,38.25653,4.18988
DG0N6N,38.26251,4.19403
OZF435,38.28399,4.19636
HBIVTL,38.26151,4.19661
O51DJX,38.25506,4.19682
Y794I9,38.25818,4.19718
QAE795,38.33405,4.19972
H84014,38.31289,4.20918
7YF6N3,38.32701,4.2117
UDJNQW,38.31696,4.2146
0MQXR3,38.31182,4.21528
GHZDU9,10.22731,5.23193
Z9J0SN,10.25065,5.2345
P7OE72,10.27115,5.23865
FHZQC1,10.27355,5.23954
7ICXDC,10.27001,5.25418
AP2SMV,10.22955,5.27679
ZNQT8K,10.29098,5.28031
1XIVHI,10.22814,5.28166
LXZ1J8,10.24342,5.28179
ZBMTPT,10.22914,5.28237
4ARTA7,10.26735,5.2825
NM44G4,10.28577,5.28321
02UQQ0,10.28768,5.2833
TAIJG9,10.22706,5.28468
G1YWTG,10.28962,5.28799
MBRP83,10.29173,5.3004
L8ERQJ,10.22583,5.30183
4ESX0R,10.24339,5.30246
6UY672,10.224,5.30345
I9USAI,10.24917,5.30427
7GJ5W4,-0.76273,5.37156
KMSC4Y,-0.7279,5.37529
PIJ7MH,-0.77917,5.37586
YERAG6,-0.7306,5.37951
X8T9FD,-0.70344,5.38953
V63PJ3,-0.73375,5.39445
P7H3X8,-0.77995,5.39892
VG9DCY,-0.75925,5.3991
8PV0LL,-0.75069,5.39969
U4G0U7,-0.73126,5.41443
0IK1AD,-0.72796,5.42047
349R1F,-0.75965,5.42072
KUAMG5,-0.73032,5.42227
GW69YV,-0.71445,5.42241
G7SIGC,-0.70919,5.44594
A2X1I6,-0.77506,5.44686
Z2MNJD,-0.76219,5.44847
25MA1K,-0.71561,5.45033
AV073B,-1.2829,6.68555
FLZMOL,-1.24216,6.69021
29H2OM,-1.28679,6.69099
67HIHY,-1.30698,6.69583
B2A0QW,-1.24457,6.70659
KL73DG,-1.30824,6.71076
CNT7I7,-1.26233,6.71347
3RUU24,-1.29096,6.71498
X9F4A9,4.64967,6.71525
NLWL5J,-1.3048,6.71699
W8TLPR,4.68459,6.71897
O7SY24,4.69271,6.71945
Y10BQF,4.67415,6.72683
O0NGPM,-1.30679,6.73388
FU62BC,-1.28932,6.73408
F5IF8J,-1.30701,6.73455
C3DSDY,-1.24313,6.73472
RDR9QT,-1.26368,6.73838
RGWO9E,4.68731,6.73842
SDWTL3,4.64413,6.74183
SQ6CZL,4.62892,6.74505
87VJHE,4.66845,6.7462
FC7MTA,4.62403,6.74783
GZ0AZ4,-1.30912,6.75616
JBDA9F,-1.24357,6.75629
UAOKBM,-1.26993,6.75882
AD8HUO,-1.26612,6.75891
AMUAUX,4.68891,6.76073
W9PD0V,4.64594,6.76601
WAY364,4.62787,6.76627
4G1FE2,4.62708,6.76672
GCQ7BU,4.62505,6.76844
MOZ1IQ,4.63337,6.78787
A5HRRG,4.67164,6.79002
R48Q4I,4.66942,6.79357
UV03W1,-2.74068,6.94449
1Q8TWA,-2.78431,6.94645
STQ3JQ,-2.40181,6.96427
UQMWX4,-2.36806,6.9709
5KAB09,9.30508,6.97864
VJZJLO,-2.3982,6.98213
H16K4G,9.30403,6.98232
DRD8A1,-2.36042,6.98441
YXFPR5,9.34432,6.98494
LAQOH7,9.33455,7.00054
LOG2UG,9.35212,7.00364
NMXN2A,-2.37819,7.01041
ZGM073,9.33274,7.02233
7N4VDC,9.34009,7.0259
DWBSQR,9.30736,7.0267
4V2JC2,9.3057,7.02713
36GXQO,9.33598,7.02818
5N6MZ0,9.33794,7.02818
BH58EK,9.33302,7.02888
0BNNYU,9.37224,7.02918
0K1JRS,9.3545,7.03105
HITX9I,9.35504,7.03131
8LKV0V,9.33501,7.04572
FD75S5,9.30714,7.04622
VB5DX8,9.30158,7.048
5PYXBY,9.37547,7.04931
OIMSE1,9.30119,7.05068
SH5981,-2.25082,7.1851
4GAEJS,-2.21358,7.20481
ILK1RL,-2.22853,7.2274
61UZKU,-2.18507,7.22805
VEGYO3,-2.18089,7.22872
X6L84L,-2.23594,7.2306
0CJON7,-2.18435,7.23167
KBSPBJ,-2.78484,7.2677
GAVWU4,-2.34245,7.32709
FG85E0,-2.35239,7.32946
NDZPCD,-2.35811,7.35048
0JU1FI,-2.34356,7.35104
ABALVL,-2.33883,7.35113
O2SB0R,-2.36866,7.3554
KKZV77,-2.29307,7.3565
L0PO3N,-2.38612,7.37055
W3LTIS,-2.36363,7.37652
KEW35D,-2.45322,7.38504
HO5DVK,-2.42481,7.38974
BUWY18,-2.65005,7.42288
1N611M,-2.66609,7.43024
ZMK45M,-2.68208,7.4563
46L5BE,-1.8301,7.52658
2GJUS0,-1.88283,7.52817
E1LU95,-1.82755,7.5285
3WL740,-1.92513,7.5592
WD56PO,-1.1517,7.56804
ZGEEHP,-1.99834,7.5683
OP9SY8,-1.13624,7.59354
VFASQJ,-1.1335,7.59362
QWSOGF,-1.14848,7.59842
PANKF5,-1.96568,7.59974
J1VEN3,-1.14683,7.60298
CS0CDD,-1.10644,7.60528
SGC2RT,-1.85061,7.60849
793XJM,-1.09556,7.61017
H3DZLL,-1.1082,7.62574
VUHADA,-1.07413,7.62605
U2MI1F,-1.11196,7.63148
92QW7A,-1.09843,7.63234
6U35P7,-1.0671,7.63342
1CASJE,-1.07395,7.64029
O0ZDBX,-1.09327,7.64053
DWDR05,-2.77699,7.67102
L94D7O,-2.7655,7.68389
EEQ4EB,-2.77568,7.68434
RMTR6D,-2.79749,7.73421
YAKUJ6,-2.76425,7.75047
8V0FKZ,-0.95069,8.00521
64871V,-0.87172,8.01253
SFJC3X,-0.94947,8.01619
VVBLSC,-0.95048,8.01774
1FUGYO,-0.95157,8.01946
7YV994,-0.86025,8.02453
WVGROE,-0.85402,8.02919
OHJSL7,-0.8633,8.03065
MDN4DP,-0.93351,8.03256
VKE77P,-0.93821,8.03424
C3J98M,-0.87596,8.03551
I9OXPQ,-0.86751,8.04033
MQNC99,-0.87497,8.04625
STOEOX,-0.99084,8.05361
ITI7VT,-0.98322,8.06642
REH071,-0.9858,8.07144
P9EZCN,9.9253,8.10459
1QBEQ3,9.88147,8.10653
FCTM2J,9.90926,8.10984
D8HSDV,9.9098,8.12206
Q2J4NS,9.91152,8.12604
W84I38,9.88052,8.12608
QQ7LZ3,9.90936,8.12718
VGEC81,9.91042,8.12839
Y3I3EZ,9.87799,8.12905
VPLZFY,9.8588,8.13118
L6UYX4,9.87571,8.13202
QESSS7,9.92928,8.133
DY2E0G,9.93154,8.13497
BVNFUW,9.89635,8.14797
3LPB5D,9.93391,8.15281
99Y82Q,34.98328,8.57633
37UG88,35.04581,8.57748
0QCO9S,35.04299,8.58103
9MG2K9,34.98833,8.60196
7W0T77,35.04847,8.60308
DB6S0Z,35.0035,8.60509
ZGLW76,35.02104,8.60532
EYGMKV,35.00404,8.60583
409AUA,34.98356,8.62667
YSGMRG,35.00399,8.6267
BYER3B,34.98652,8.62791
O1JCDR,35.02391,8.63919
1VV7KC,-1.5036,8.64161
KYANV7,-1.50733,8.64227
YBLGCD,35.02959,8.64277
EZX0PE,35.02478,8.64411
93NS2I,35.03022,8.64635
02851F,34.98634,8.65522
C0NEKD,5.74461,9.17425
1X4TWB,5.71516,9.17559
GEG4BB,5.71134,9.17576
RQEPEU,5.71315,9.17619
NFAH4E,5.69932,9.18539
450I6X,5.73865,9.1895
R7BY95,5.71947,9.19278
04O0LN,5.74524,9.1938
