ID,Longitude,Latitude
B2AADQ,14.89981,-16.2672
38WFMM,14.95478,-16.26718
QIHZY8,14.95501,-16.26681
WUBGRQ,14.95479,-16.26641
EPHVNH,14.93019,-16.26634
DN0KEV,14.88258,-16.2662
I7AVNV,14.90718,-16.26616
8JFN3B,14.88996,-16.26572
0F3F22,14.88778,-16.26557
6J05PU,14.88174,-16.2655
BZLYBS,14.88798,-16.26538
4IJJG0,14.88382,-16.26527
Y5BLFS,14.95808,-16.26516
C9GH5V,14.90176,-16.26514
QRPB2Q,14.95835,-16.26483
62MZP6,14.88306,-16.26432
L6GPHK,14.93037,-16.26425
VEFCRV,14.90502,-16.26415
GXPVBO,14.93012,-16.26355
5WKNV6,14.92612,-16.26257
J14B78,14.92849,-16.24944
AP6YW7,14.93237,-16.24654
UXXNZ9,14.95326,-16.24652
R4PY12,14.9316,-16.2463
8I85TT,14.92811,-16.24529
BU8S76,14.94794,-16.24497
YRD9PU,14.88654,-16.24477
VWDZVG,14.9285,-16.24473
DVBRCQ,14.9285,-16.24473
A0R26W,14.88469,-16.24471
EX0HLM,14.88469,-16.24471
MYLWD3,14.88219,-16.24408
26ZD1H,14.90092,-16.24331
XGPFZJ,14.92986,-16.24281
UI6VGF,14.94836,-16.24256
KJF3D8,14.94836,-16.24256
GHCVCO,14.95233,-16.24254
CKDRFV,14.95145,-16.24238
NQOV7X,14.90622,-16.24218
5GCY9G,14.95212,-16.24214
BKRJZF,14.92526,-16.24171
990XHM,14.94976,-16.24126
HZVZ3B,14.88179,-16.24125
ADY9IU,14.92648,-16.2411
42X8Z8,14.9533,-16.24107
NBXPAR,14.95364,-16.24104
LGN1AZ,14.92554,-16.24092
WWMFLZ,14.90459,-16.24029
3R6ICK,14.90459,-16.24029
CQIBDG,14.9491,-16.24003
A6X8A9,14.88182,-16.23989
YSCKGX,14.88316,-16.23962
38CLZK,14.90605,-16.23945
WETKLB,14.90801,-16.2392
C4US2B,14.90657,-16.23917
LUA26V,14.88127,-16.23844
4G3VEF,14.90142,-16.23755
D4U5QJ,14.90502,-16.23741
20ECC4,14.89906,-16.23733
ZF4I2Z,14.88478,-16.23687
I3J0WJ,14.88657,-16.23682
OKN5LW,14.88481,-16.23626
16G3TV,14.90116,-16.23607
NGJWXM,14.90106,-16.22663
ZPNX42,14.94989,-16.22563
FSHV5B,14.90541,-16.22528
8QJM5T,14.89889,-16.22509
41ACBN,14.95176,-16.22474
AILGQM,14.90194,-16.22461
QI4FFI,14.94588,-16.22444
H7PW03,14.90102,-16.22424
QH3POA,14.94994,-16.22419
H19WR0,14.95175,-16.22405
AXVCA3,14.90468,-16.22364
KKS4Y8,14.90254,-16.22327
Z22C4B,14.93147,-16.22314
MP58GM,14.88223,-16.22314
3L0DH5,14.87942,-16.22291
PFB2YH,14.94994,-16.22279
U3EMGR,14.93096,-16.22161
T0P14M,14.94596,-16.22131
4UMV56,14.95362,-16.22122
QFTB5C,14.90081,-16.22023
OARTMA,14.92296,-16.22004
PTGPCN,14.9533,-16.21964
69GMS2,14.93248,-16.21921
TMXPNV,14.93248,-16.21921
3BG20Q,14.95187,-16.21831
9LI7FT,14.9249,-16.21793
YQOPYM,14.93024,-16.21702
Z2J1CH,14.93089,-16.21665
FC9WYQ,14.92424,-16.21656
33DXGM,14.88083,-16.21611
MYPLAX,14.88136,-16.21601
5F49UL,14.88002,-16.21572
5HQ494,14.88123,-16.21446
LUSRM6,14.92253,-16.20394
UKYV74,14.92257,-16.20357
MFWI5G,14.92257,-16.20357
J259N7,14.94893,-16.20326
32UWTP,14.94922,-16.20301
6OMY7M,14.94854,-16.20272
F2YIVQ,14.87889,-16.20135
TIQ5BB,14.91962,-16.20125
JSSHHU,14.87673,-16.20118
TXA8WR,14.87656,-16.2004
HVZFCY,14.9219,-16.20018
BLDVQU,14.95129,-16.20006
QDWN9W,14.88157,-16.19959
AV9ZPK,14.87618,-16.19925
TVHJWX,14.92183,-16.19907
3IED53,14.89918,-16.19894
A00CCJ,14.89918,-16.19894
AY7J0V,14.90622,-16.19885
7Y6B3X,14.94466,-16.19879
38TKCU,14.9031,-16.19879
PAW72V,14.94502,-16.19867
HZK97U,14.89854,-16.1982
PG0O30,14.92104,-16.19806
LWPB85,14.94564,-16.19787
MP1V7U,14.92668,-16.19768
WZHQDJ,14.94542,-16.19763
DL7565,14.87767,-16.19707
4USLSH,14.87807,-16.19702
JHA40R,14.87996,-16.19699
KJ0PRX,14.90322,-16.19699
ZTDYVR,14.87715,-16.19691
STCNU4,14.90233,-16.1967
Q32WJV,14.89774,-16.1965
HKNORZ,14.94997,-16.19618
CRAAYS,14.87336,-16.19618
SUEP09,14.87336,-16.19618
V7CSKB,14.94644,-16.19612
HI2WWJ,14.90051,-16.19594
3TINSE,38.93962,-16.18011
ASE2VI,38.94108,-16.17963
QHFFPB,38.98868,-16.17954
G44TPO,38.99022,-16.17949
XMDQM1,38.95906,-16.17936
11A5BE,38.95413,-16.17831
IORX1I,38.95643,-16.17826
4YDERE,38.99327,-16.17824
ICWE0F,38.99062,-16.17818
WO01E9,38.99444,-16.17814
ENTLDS,38.9367,-16.17748
DV6FPZ,38.9367,-16.17748
CL0I2I,39.00848,-16.17694
HLEZJR,38.93921,-16.17692
NY8ART,39.00894,-16.17637
5DURUU,38.95853,-16.17636
BF2KAZ,38.954,-16.17627
04WH5V,38.95724,-16.17625
RZV7AL,38.93983,-16.1759
973XKG,38.99567,-16.17581
4OSBNI,38.94235,-16.17557
WWVQRE,39.00991,-16.17554
G1REB7,38.99263,-16.17522
LW4W3Z,39.00695,-16.17515
50AN6C,39.00523,-16.17447
YME868,39.00523,-16.17447
M7J8IR,39.01442,-16.17437
06RLN7,38.96291,-16.1743
02ZT1O,38.95537,-16.17415
ZRIWF8,39.01082,-16.17397
RLKWOA,38.94101,-16.17385
94C2VL,39.01098,-16.17383
LF653D,38.93849,-16.17323
VSHE1C,38.94311,-16.17321
BLEDU0,38.98989,-16.17294
O52SIA,38.99113,-16.17271
Z6N92B,38.93977,-16.1723
3S7QC8,38.95687,-16.17164
BHG0JM,39.00802,-16.17049
S1N6WN,38.94108,-16.16296
T8UNVH,38.94108,-16.16296
FGNBH1,38.93982,-16.16218
MI5FUS,38.94083,-16.16121
YZLZZK,38.98752,-16.16109
Y75IVA,38.94278,-16.16081
D540WI,38.95705,-16.15934
8CRXP3,38.93874,-16.15918
WH34O2,38.95483,-16.1589
PSZDWD,38.98149,-16.15868
ING3JV,38.93975,-16.1585
7D303A,38.95329,-16.15756
8BRSR9,38.93956,-16.15731
XCCAB0,38.95627,-16.15708
0C7X51,38.94402,-16.15698
XVHLK5,38.98967,-16.15681
CFTVM2,38.95464,-16.15655
TAF6P7,38.95859,-16.15643
RXPSXH,38.98913,-16.1564
SPK6K1,38.9551,-16.15604
K3WU6T,38.98825,-16.15557
QNTL43,38.98825,-16.15557
N83OZ6,38.94214,-16.15517
1WOIHT,38.99909,-16.15498
E0Q49A,38.95794,-16.15495
JVTC87,38.98425,-16.15446
B7FXUH,38.98149,-16.1542
WI1SDB,38.9594,-16.15402
DVG65I,38.98591,-16.1535
HYUNE8,38.95836,-16.15154
EU23V1,39.00191,-16.15152
6YK9JE,39.00215,-16.15007
KNLPFL,38.99985,-16.14963
BRDOJ3,39.0028,-16.14872
6EG77Y,39.00407,-16.1483
BQBALF,39.00049,-16.14816
YG7DBG,39.00384,-16.14783
XZYPU2,39.00384,-16.14783
Y06C1F,38.9991,-16.14715
J0NNGC,38.98526,-16.13978
XAB76E,39.00649,-16.13958
XA2ZBM,38.94249,-16.13844
04RJX4,38.94148,-16.138
4JP6M2,38.9423,-16.13778
GO4Y2Y,39.00923,-16.13773
8CPBGE,39.00373,-16.1377
ODWWYB,39.00373,-16.1377
K5XJ6W,38.94318,-16.13762
6ADG27,38.9843,-16.13722
QF44B9,38.98021,-16.13706
WAB4ZJ,38.98295,-16.13704
BBCJMB,38.94157,-16.13658
1EYI8C,39.00681,-16.1362
7JKSMV,38.95504,-16.13599
U5N6SL,38.95428,-16.13594
0QUG8Q,39.00844,-16.1355
6QPL0A,38.93851,-16.13519
3M83FK,38.98258,-16.13465
USEWNX,38.95362,-16.13433
YQMFGB,39.00392,-16.1337
N63EFI,38.94113,-16.1334
YBU9ZD,38.95477,-16.13308
NXQV0M,39.00867,-16.13302
64YPOJ,38.95818,-16.13253
UQBXB8,38.93889,-16.13236
CJTMSO,38.98404,-16.13236
0DAN07,38.93683,-16.13162
X1HAMX,38.98247,-16.13132
HH5TYC,38.98129,-16.13124
B5G694,38.93736,-16.13075
VDAU54,39.00893,-16.13046
LVXT2J,38.959,-16.12974
TAIGAR,38.95302,-16.12918
4XY216,38.9553,-16.12729
BVWSQB,38.9553,-16.12729
4JD782,38.96528,-16.12079
3SF5QV,38.96417,-16.11967
K47Y1R,38.96197,-16.11879
G6FLXN,38.96739,-16.11841
MIWAXY,38.98622,-16.11828
J9CFKA,28.30917,-16.11732
VWFXNG,28.26381,-16.11701
GUHHV1,28.26101,-16.11693
R7P70Q,38.96898,-16.11691
FI5XUZ,38.93771,-16.11686
G8HBLR,38.96074,-16.11669
SDWUAI,28.2617,-16.11658
8Q0RGP,28.30957,-16.11655
QQB0T6,28.26092,-16.1163
8CF0GH,38.98613,-16.11629
QOV4PV,38.98613,-16.11629
YLHWM8,38.9828,-16.11602
BMFW3H,38.98295,-16.11586
36O73K,38.96545,-16.11558
ZV0BIP,38.96545,-16.11558
0Z923C,38.93624,-16.11544
TXN93Z,38.96581,-16.11521
HZG855,38.981,-16.11513
64ZJE9,38.98479,-16.11501
JACUPS,28.28156,-16.11448
29YUQE,28.26745,-16.11438
H5YXL5,38.96277,-16.11431
E7X0YZ,28.3115,-16.1143
BUKR9U,28.308,-16.11395
RY4D3O,28.308,-16.11395
6UMNAA,38.96446,-16.1138
CTPH3P,38.9853,-16.1138
GUN1PJ,39.01106,-16.11375
UDVMPR,38.98587,-16.11364
YT0FM3,28.30828,-16.11321
G67EIS,28.26821,-16.11319
9C5V5O,28.26821,-16.11319
UH5WIV,39.00674,-16.11318
91OHVE,28.28476,-16.11307
BA0LBS,28.30882,-16.11292
WPP69D,38.94024,-16.1129
Z7DKZP,28.27993,-16.11281
8ZDE7C,28.26864,-16.11281
WCMV30,28.28824,-16.11256
3IJYIC,28.30736,-16.11252
KE6DVC,28.30923,-16.11239
XSUA7A,28.32571,-16.11228
WSS1M5,38.94175,-16.11226
5L3QHU,39.00928,-16.11217
NKXBI4,28.28587,-16.11204
V1MOTU,28.28874,-16.11202
V9KYUP,28.28199,-16.11184
AFG7DI,39.01615,-16.11182
CTE5ZI,28.26525,-16.11171
27FU2A,38.9427,-16.11157
L6HHJ4,28.28654,-16.11136
5LQYK0,38.98479,-16.11134
1RY54G,38.98611,-16.1113
ZDSHHT,28.2661,-16.11122
8W2Y5D,28.32799,-16.11114
PJ10FV,39.0156,-16.11083
JM6F8C,28.32204,-16.11069
SLSWVU,28.30786,-16.11052
JH2ZOZ,28.26209,-16.11042
5R9KHE,39.01114,-16.1104
AU2YZH,39.01008,-16.11023
CG6SHW,39.00913,-16.11022
QM7KZP,28.3257,-16.11019
JHRYYY,28.32819,-16.11017
QN96TG,38.93812,-16.10983
NA34Y1,38.93812,-16.10983
2DZEPP,39.00977,-16.10958
V3SHO9,28.28323,-16.10938
CE97SZ,28.32148,-16.10907
EQD03X,39.01471,-16.10891
J64YXS,38.93899,-16.10778
FZJ9JU,38.93856,-16.1076
GYOIS6,28.32322,-16.10567
8SK1U9,28.32422,-16.10459
VLT6S9,28.32422,-16.10459
2M6PP7,28.32391,-16.10441
4RBHVM,28.32607,-16.09748
W6SS7V,28.32588,-16.09701
ZXCTYI,28.28479,-16.09568
RYMYL5,28.28421,-16.0956
2WC9Y4,28.32608,-16.09527
JUVB8U,28.32769,-16.09469
0TMC1A,28.32566,-16.09464
9XUE2B,28.32508,-16.09402
G1D3XU,28.28391,-16.0936
FYX02X,28.28641,-16.09358
0RV1ZZ,28.28641,-16.09358
ZVY00G,28.32933,-16.09354
US62IF,28.28852,-16.09335
YTUZUT,28.2664,-16.09294
8AHP78,28.28179,-16.09223
JK1JL6,28.26632,-16.09167
TLLM02,28.26562,-16.09154
06093R,28.25992,-16.09147
US8RBA,28.30525,-16.09097
JYMQSF,28.32034,-16.09095
WZFQOI,28.2849,-16.09095
D2ILY1,28.26401,-16.09055
FVR7IW,28.30285,-16.09051
RQGWG3,28.30319,-16.09013
CESXJ4,28.32748,-16.09007
G3NKQZ,28.30241,-16.09004
ZEOAMI,28.28608,-16.0897
QZOWVY,28.30525,-16.08964
KPK0WP,28.2587,-16.08902
EU94LT,28.32333,-16.08882
OL6FMG,28.25886,-16.08809
PIVFYI,28.30347,-16.08781
K4EBS1,28.30333,-16.08729
MDP0UP,28.26632,-16.08668
BKQS53,28.30268,-16.08627
ZEOCUP,28.26215,-16.08452
MS73OK,28.2618,-16.08446
IE7V7Z,28.30442,-16.08358
7IC7C0,28.28461,-16.07094
103IKL,28.26359,-16.07019
ZKT7QA,28.30792,-16.06963
0EEDMG,28.33139,-16.06956
88SAOO,28.28349,-16.06947
H82PZD,28.26006,-16.06921
JOPU5B,28.25951,-16.06903
TMIFGY,28.28216,-16.06898
1O38V3,28.26224,-16.06892
688IVN,28.3072,-16.06884
TUY9EQ,28.3072,-16.06884
G7AI9H,28.25871,-16.0687
COIV45,28.31132,-16.06856
57OF6A,28.31277,-16.06854
2D1X43,28.2888,-16.06838
1J07CL,28.28411,-16.06819
ATCZHB,28.33293,-16.06814
M6SHVJ,28.32928,-16.06811
SU80CU,28.30759,-16.06773
UP0SDS,28.25947,-16.06753
J1FRRT,28.28953,-16.06742
R61AVS,28.25856,-16.0673
UM5XRG,28.28914,-16.06685
H5D5FP,28.33004,-16.06684
5NGMXY,28.26437,-16.06658
SD7VWN,28.3265,-16.06637
XPXHAO,28.3265,-16.06637
TDGXYI,28.261,-16.06628
I8AIQG,28.261,-16.06628
QPS0J4,28.32958,-16.06546
HSVAMT,28.32798,-16.06508
J4KOJF,28.30515,-16.06483
J6W3QL,28.28427,-16.0648
YY7JCX,28.31443,-16.06445
2R1872,28.28592,-16.06384
11AZDQ,28.26278,-16.06286
QAV1V9,28.30675,-16.06267
FHU4OP,28.28581,-16.0617
MFTARX,28.30746,-16.05038
3ODF3J,28.30818,-16.0502
IPOWDS,28.30818,-16.0502
EJVYEP,28.30517,-16.04882
KY4JKZ,28.30588,-16.0488
4P1EWT,28.30765,-16.04851
WIFYLE,28.33411,-16.04745
CW47PB,28.26405,-16.04727
NZCP2L,28.33176,-16.04666
0N9WWK,28.2838,-16.04662
R3N4S2,28.28449,-16.04655
ICH1DY,28.26544,-16.04633
S2NOFC,28.30431,-16.04621
ZNUG5K,28.33112,-16.04612
HGY4ZM,28.28892,-16.04603
UVMV03,28.30573,-16.04584
EGAV6Q,28.26566,-16.04556
70A91W,28.33109,-16.04536
YO72CB,28.28736,-16.04526
HP4PBV,28.25788,-16.0452
LZYJ0U,28.25743,-16.04488
Q9VM26,28.25743,-16.04488
5GFIAB,28.33341,-16.0444
P0PA10,28.32967,-16.04378
ZC89YG,28.32967,-16.04378
D0P016,28.26207,-16.04284
93NXSW,28.2798,-16.04268
FDRNN6,28.30384,-16.0426
TH24ED,28.28039,-16.0418
U2FL43,28.26326,-16.04146
EL3XET,28.28784,-16.04143
E34R8X,28.28784,-16.04143
UDEN1I,28.28135,-16.04134
MZKKLT,28.26003,-16.04083
9THMU4,28.28706,-16.04078
HFCSJS,28.3373,-16.04076
CO7F07,28.33705,-16.04058
011Q3X,28.26248,-16.04054
W4LESQ,28.33668,-16.0392
89ZPD1,35.31385,-15.98214
TT7JKN,35.31717,-15.98199
7CQMCV,35.31681,-15.98194
FBXHJS,35.3649,-15.98191
HPFSJF,35.36439,-15.98112
RIQMDM,35.31873,-15.98018
VS3KGB,35.31435,-15.9798
LFYNGX,35.31854,-15.97962
WVRGU9,35.36902,-15.9795
JYLGET,35.36828,-15.9793
5L4T4C,35.32144,-15.9792
69525I,35.36365,-15.97796
TRVW1K,35.33586,-15.97791
J1TGPG,35.36113,-15.97758
QY1IVC,35.33751,-15.97679
1UTB34,35.31346,-15.97625
L0PEMR,35.31901,-15.9762
Z42SYT,35.28968,-15.97542
IBT4XT,35.3152,-15.97529
KZTR60,35.29095,-15.97483
05HF9N,35.34252,-15.97415
P7WN2E,35.3632,-15.97404
W1CPH1,35.28779,-15.97377
GV8KZD,35.28767,-15.97327
XS0A28,35.34016,-15.97292
JJE0N9,35.33604,-15.97232
C2HB96,35.34018,-15.97228
ZBGY71,35.28439,-15.97201
V62AOP,35.33458,-15.97201
O20RXH,35.34072,-15.97195
L5NVW6,35.29151,-15.97124
WB6P7Y,35.33921,-15.97079
ER6RBX,35.33588,-15.97015
VL38M6,35.2882,-15.96994
8Y8Q8S,35.28709,-15.96915
HV36VI,35.29056,-15.96649
XZ32S2,35.31975,-15.9563
3HGLKA,35.33872,-15.95488
E248T6,35.34319,-15.95452
XIP42B,35.31575,-15.95426
2RZJ0J,35.34134,-15.95381
AZE49G,35.34458,-15.95375
DKLT3C,35.32146,-15.95316
I9R7M9,35.3469,-15.95309
HGAUB3,35.33918,-15.95167
COY35U,35.31677,-15.95123
1K11F5,35.33888,-15.95095
0360F1,35.29936,-15.95093
Y5NSR5,35.36464,-15.95086
UTVVQ6,35.29971,-15.9506
8CVTQP,35.34002,-15.95019
Q2SWDR,35.34316,-15.95017
WJ5IDI,35.31791,-15.94962
TSH0NL,35.31935,-15.94934
IPL4S5,35.34024,-15.94919
HV8A34,35.31643,-15.94913
PXC77G,35.35988,-15.94895
8I82II,35.31698,-15.94867
U7LTED,35.31894,-15.94853
XR0PIL,35.29442,-15.94838
HHGVUV,35.36326,-15.94751
6PP2M3,35.3616,-15.94742
037076,35.29631,-15.94724
Y9ZGL6,35.29901,-15.9464
1TY8OK,35.29582,-15.94623
C7IV6B,35.30155,-15.94609
52GPT1,35.36489,-15.94602
SQGX6S,35.36148,-15.94388
OOVC99,35.36459,-15.94318
ZBKJPD,35.31351,-15.93751
O7VZR2,35.3144,-15.93716
2N4STU,35.30967,-15.9356
OZG8R5,35.3109,-15.93429
495CGH,35.30821,-15.93371
UL3JXP,35.31684,-15.93352
ACANRP,35.36474,-15.93294
XKBI3I,35.31417,-15.93269
H7YW40,35.3642,-15.93269
CGC97M,35.36606,-15.93123
VKZ2PM,35.31138,-15.93095
QW296P,35.29548,-15.93032
CI6KFT,35.36705,-15.92852
0QAE0D,35.35974,-15.92817
LFN4G5,35.36487,-15.92762
X09JRG,35.35835,-15.92748
5ZXZ5L,35.29792,-15.92747
QUNS59,35.35894,-15.92743
5VTP9I,35.34329,-15.92682
N8I5KP,35.33506,-15.9268
BZ4DIO,35.2902,-15.92597
N8915G,35.36657,-15.92588
UO3Y3H,35.34257,-15.92507
I8KYHT,35.29868,-15.92481
ZGWZ7H,35.29738,-15.92476
W7IT87,35.36071,-15.92471
05W0QL,35.29542,-15.92457
EV696T,35.34198,-15.92455
Z2ZPW5,35.2953,-15.92412
J2SPYE,35.34044,-15.9241
N5GQ85,35.33667,-15.92376
K7BMRO,35.33939,-15.92358
9Q4LMG,35.29472,-15.92354
UZXWFG,35.33742,-15.92299
T6EHBT,35.29677,-15.9228
YPYB3T,35.36102,-15.9139
17UB7A,35.36312,-15.91302
5C8LGX,35.36402,-15.91155
Y1BOA2,35.36449,-15.91137
41H371,35.30012,-15.91097
4B3GNO,35.3641,-15.90979
TNVF5S,35.32117,-15.9094
K5DLN0,35.31951,-15.90925
YWWDZR,35.32016,-15.90901
ULTKND,35.32207,-15.90872
C1J7AX,35.35819,-15.90866
UKWVU4,35.32079,-15.90827
0VB7AZ,35.30175,-15.90825
P54SGX,35.30243,-15.90786
GNXYA8,35.31952,-15.90765
UW7ZF4,35.31857,-15.90743
39OKE3,35.33894,-15.90727
9JJSGI,35.36487,-15.90724
1BSIXU,35.35823,-15.90681
E2OBAX,35.30148,-15.90656
YGRFZA,35.33226,-15.90652
DHXDGX,35.30205,-15.9065
RCITN4,35.33539,-15.90601
GFP61T,35.32582,-15.906
67RWLN,35.29839,-15.90572
I10T7O,35.33466,-15.90507
IN2RG3,35.36222,-15.90502
NF2S1G,35.32346,-15.90476
OT74H3,35.29772,-15.90472
MYLGPJ,35.33243,-15.90438
JQLCH3,35.30359,-15.90382
OEZD4E,35.33183,-15.90355
I6UOQN,35.33787,-15.90347
D7YPHC,35.30194,-15.9033
D706OE,35.29758,-15.90294
KPQUYT,35.33218,-15.90292
6HQ0AO,35.3354,-15.90141
QGS8HY,26.0954,-15.90066
NVJOH5,26.11267,-15.90024
EHLOYL,26.11523,-15.8995
RJC1ZD,26.11359,-15.89939
O9YGA4,35.33431,-15.89929
IL28GF,26.1405,-15.89884
FXRNZU,26.09546,-15.89862
GXSCU9,26.14097,-15.89801
DAFXB6,26.11234,-15.8979
DC4L6F,26.10214,-15.89747
6SXAK0,26.09314,-15.89739
XKHVEB,26.11107,-15.89736
MZWNYG,26.16746,-15.89733
6TZY7Y,26.09993,-15.89726
KMNKFD,26.11501,-15.89712
TMWKX2,26.16636,-15.89698
IYDYJT,26.16636,-15.89698
0IXOSU,26.11535,-15.89697
EUZ8X1,26.11535,-15.89697
KD5HBP,26.09998,-15.89694
GGBTBN,26.16605,-15.8967
871023,26.14067,-15.89665
QFFRVS,26.14203,-15.89633
A4RTD8,26.14203,-15.89633
8RE89K,26.14219,-15.89547
QZZSRS,26.11576,-15.89521
RH4BS8,26.16766,-15.89511
02P3VZ,26.13831,-15.89495
9ZIR8Z,26.16238,-15.89478
0FQ81R,26.09659,-15.89461
KMLY86,26.09678,-15.89433
R3Q9EM,26.09553,-15.89426
VGVU4S,26.11146,-15.89406
5VUU7C,26.16331,-15.89382
6D9413,26.14293,-15.8938
U4BJWO,26.13675,-15.89339
GA9YPC,26.09821,-15.89339
RPKZ5M,26.1673,-15.89216
RXPLFQ,26.13838,-15.891
4MKX09,26.16921,-15.89047
JPK57D,26.1661,-15.88967
ICOG5C,26.13884,-15.87864
QR3T37,26.13814,-15.8786
OLGPX6,26.1672,-15.87826
4SLQ38,26.16415,-15.87799
MEU41I,26.14222,-15.87673
28WMQL,26.13481,-15.8767
2B69OW,26.13388,-15.87658
JKUML8,26.13388,-15.87658
HHDC8Z,26.13408,-15.87559
8CNO2E,26.13823,-15.87539
JYKGRA,26.13875,-15.8749
ZFE8KT,26.16754,-15.87442
HP29UM,26.10002,-15.87426
AYHK5H,26.14269,-15.87343
6YPWZ7,26.13807,-15.87318
M9T9Q7,26.16219,-15.87289
VUT2JO,26.17041,-15.87283
XD7F25,26.10356,-15.87247
G9OD6U,26.09775,-15.87223
PGWZVT,26.11812,-15.87208
WG2B3E,26.1635,-15.87118
TRQR89,26.1635,-15.87118
PLE5K1,26.101,-15.87089
13Z4KX,26.1163,-15.87072
FPWJGS,26.16924,-15.87041
RR3FVC,26.10197,-15.8703
0VQV7D,26.10018,-15.87009
16YU84,26.16442,-15.86978
KH0JQI,26.1673,-15.8694
YJZVUL,26.10479,-15.86883
4JKTKK,26.11769,-15.86823
SCZRHX,26.11688,-15.86809
MTNJ66,26.10085,-15.86773
CN678S,26.09854,-15.86741
P6Q5YV,26.11725,-15.86733
XNX2O6,26.11771,-15.86614
T2FU15,26.1192,-15.86391
R3ZWDB,26.11693,-15.86304
DY87BH,26.11555,-15.85817
VHBF77,26.11197,-15.85795
FDJQ82,26.11197,-15.85795
DY3BZ0,26.11064,-15.85713
05B6R9,26.11707,-15.85702
9WRFMJ,26.09518,-15.85546
2K2SNX,26.09784,-15.85544
ETT6KT,26.14403,-15.85536
SLUYA3,26.11821,-15.85528
0JXC4U,26.10913,-15.85479
B622L1,26.10153,-15.85431
LW9AUD,26.14065,-15.85403
R0YMJ8,26.10065,-15.85372
8PIZVA,26.14432,-15.85356
LKCCJB,26.11222,-15.85342
GSGI0G,26.09655,-15.85304
YNZO9E,26.11203,-15.85261
9JHTKA,26.16104,-15.85227
Q3C5U3,26.16004,-15.8519
5FOKEB,26.1426,-15.85152
FBQI86,26.09587,-15.85138
CTVV16,26.09371,-15.85116
XLJUGI,26.10218,-15.85063
FG6CP5,26.09571,-15.85062
7YZL9O,26.14189,-15.85032
PRONDC,26.14296,-15.85026
6F9MJK,26.14019,-15.84979
7Z3YCE,26.14019,-15.84979
NKYK24,26.16532,-15.84956
Y9LYPW,26.09439,-15.84904
9NUZNW,26.14465,-15.84866
37QSPV,26.15795,-15.84742
GG606Q,26.16446,-15.84652
3QESJM,26.16066,-15.84634
C0JZEL,26.1629,-15.84619
IFSSDY,26.16013,-15.84564
K19Y0L,26.16409,-15.84544
PFQBEA,26.16409,-15.84544
G6NOSW,26.12004,-15.83784
R3VJIK,26.12107,-15.83694
XFKEEO,26.12194,-15.83567
HS0WE8,26.1196,-15.83392
9DYH9I,26.13871,-15.83321
X6V2W5,26.12214,-15.8321
TJJ0EL,26.1182,-15.8315
BEM83U,26.12119,-15.83143
06WLPF,26.13991,-15.83096
BDM5Y5,26.08912,-15.83084
K5CODO,26.09288,-15.8307
H3VD2D,26.13691,-15.83065
45MAHZ,26.12134,-15.8305
8R4N06,26.12127,-15.83041
OTV65A,26.12127,-15.83041
SJ53G8,26.14148,-15.82936
GBA1CX,26.14303,-15.82926
4DWDUI,26.12244,-15.82919
D59VQY,26.08735,-15.8281
JV5CBI,26.17148,-15.82808
7LPY5M,26.08595,-15.82802
TG0QEI,26.09418,-15.82757
5ELABA,26.0954,-15.82711
COOOOF,26.0954,-15.82711
JQRN70,26.09106,-15.827
76I4O5,26.14341,-15.8268
QOFL1N,26.17259,-15.82662
Q2VAI8,26.14204,-15.82574
7P1H8X,26.13701,-15.82504
KHWJK8,26.16629,-15.82402
Y6AWD8,26.1718,-15.82387
45OGXF,26.16739,-15.82358
XD5SE2,26.1723,-15.82279
UQ0DY9,26.16888,-15.82181
UTM4ZA,26.17184,-15.82174
312N97,26.1676,-15.82172
0I2R7J,26.16895,-15.81979
FS25JU,26.16895,-15.81979
SZRYFF,39.90891,-14.75484
6CQ9BA,39.85408,-14.75482
4H5FY6,39.90584,-14.75473
47JDRH,39.83876,-14.7545
JJX7B7,39.90886,-14.7543
TB6HRR,39.83851,-14.75425
DRY801,39.91364,-14.7542
VV1A1O,39.85758,-14.75414
E2AZD1,39.85758,-14.75414
HRQV7R,39.86017,-14.75326
0JQXVF,39.8608,-14.75326
GWRYU3,39.90886,-14.75314
UKEKPF,39.884,-14.7527
X0FYR7,39.88042,-14.75242
ZT9WPQ,39.91262,-14.75218
Z48AY8,39.85567,-14.75201
S5O79S,39.88602,-14.75201
NR5IC1,39.85314,-14.75166
A1DXXZ,39.8848,-14.7515
Z208I9,39.91305,-14.75146
GVIPDH,39.85318,-14.75132
NC61BH,39.85567,-14.75127
L5ESBC,39.8859,-14.7512
JI9VTE,39.83964,-14.75067
EQ0FYW,39.83964,-14.75067
B8XCNN,39.83533,-14.75053
GY3FOB,39.83623,-14.75039
JB32LZ,39.87894,-14.75028
IDI6WF,39.85407,-14.75001
CPN3GU,39.90599,-14.74989
NH4XGC,39.88095,-14.7498
V34NZU,39.8545,-14.74929
SB8HZJ,39.90905,-14.74917
4QAL5I,39.90905,-14.74917
YFKY07,39.88398,-14.74878
O8J2JW,39.83942,-14.74867
YH1X1S,39.83989,-14.74804
2YL14R,39.87928,-14.74785
UKHS8F,39.84175,-14.74779
KTL9JV,39.84092,-14.7346
PZEZMB,39.84224,-14.73387
Z24170,39.88607,-14.73128
GIOVCS,39.84136,-14.73122
YRSUCX,39.909,-14.73111
MZXH63,39.84014,-14.73107
HICLT1,39.83871,-14.73096
